trace	total.br.len	tree.height
mean	110.010517983971	48.8769567762186
stderr.of.mean	0.0973052786573946	0.020588121987253
stdev	3.85113358885978	0.873479905348635
variance	14.831229919244	0.762967145047861
median	109.884196194422	48.8057256930705
mode	numeric	numeric
geometric.mean	109.943474485635	48.869194551228
HPD95.lower	102.407202985713	47.1654815120772
HPD95.upper	117.347056404712	50.5404409979971
ACT	NA	NA
ESS	1567.27681091453	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
