trace	total.br.len	tree.height
mean	625.651402765145	61.1366262733082
stderr.of.mean	0.361137327403195	0.039563866917051
stdev	12.5719661481529	1.55081098693511
variance	158.054332830304	2.40501471719866
median	625.634550475088	61.0428252506258
mode	numeric	numeric
geometric.mean	625.525254850205	61.1170899401343
HPD95.lower	600.512301760261	58.0193290574753
HPD95.upper	649.628738734388	64.0887024418064
ACT	NA	NA
ESS	1212.55930366517	1537.3105776886
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
