trace	total.br.len	tree.height
mean	602.662288078111	82.0788705400598
stderr.of.mean	1.44218905683672	0.235629203800978
stdev	39.8000303410185	8.01538428158537
variance	1584.04241514599	64.2463851814859
median	600.725430676515	81.5485698018978
mode	numeric	numeric
geometric.mean	601.361641210451	81.6961618592978
HPD95.lower	526.285286832259	67.1243432293465
HPD95.upper	678.494216899056	97.4883090074825
ACT	NA	NA
ESS	762.015414052662	1157.79536702897
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
