trace	total.br.len	tree.height
mean	95.0000705953531	46.4736764528239
stderr.of.mean	0.109610579430476	0.00995206538563436
stdev	4.04920965081845	0.422230310100624
variance	16.3960987962813	0.178278434767669
median	94.7690149958038	46.3585802735069
mode	numeric	numeric
geometric.mean	94.9143305789828	46.4717769411658
HPD95.lower	86.704318251356	46.0003311246564
HPD95.upper	102.39776661907	47.2981273589017
ACT	NA	NA
ESS	1365.45351948493	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
