trace	total.br.len	tree.height
mean	1362.46233742516	201.499278455617
stderr.of.mean	2.29233262263154	0.616866119213225
stdev	64.656749940303	21.7494553477104
variance	4180.49531284287	473.03880792205
median	1358.49697593609	198.70390936439
mode	numeric	numeric
geometric.mean	1360.94509905413	200.358006780438
HPD95.lower	1233.71146953596	161.520179949513
HPD95.upper	1486.08638465637	243.912542241584
ACT	NA	NA
ESS	796.0013653106	1243.81639756817
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
