trace	total.br.len	tree.height
mean	686.783133283776	72.7193732123762
stderr.of.mean	1.06610868844412	0.112205232502691
stdev	31.3947685130741	4.2661470996382
variance	985.631489989509	18.2000110757514
median	685.309282747503	72.3809120659324
mode	numeric	numeric
geometric.mean	686.071911856107	72.5962469401692
HPD95.lower	619.738634218595	64.8314590530856
HPD95.upper	741.536143674221	80.9413556155206
ACT	NA	NA
ESS	867.666733106215	1446.39454115976
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
