trace	total.br.len	tree.height
mean	211.204379854907	53.6402659529238
stderr.of.mean	0.815429209143629	0.138753455970856
stdev	23.2463061454348	5.24097440324067
variance	540.390749407282	27.4678126954239
median	209.12083209405	52.7704628469131
mode	numeric	numeric
geometric.mean	209.952996540846	53.3957083445992
HPD95.lower	168.811873490381	46.0155495082951
HPD95.upper	256.385593636026	63.276818589323
ACT	NA	NA
ESS	813.161333935427	1427.50553537588
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
