trace	total.br.len	tree.height
mean	206.114719111128	54.5280314853508
stderr.of.mean	0.154587626712855	0.0254477316650036
stdev	5.09977342894973	1.04440110979104
variance	26.0076890266217	1.09077367813275
median	205.894248075946	54.515038055339
mode	numeric	numeric
geometric.mean	206.051858478096	54.5180551966178
HPD95.lower	195.06910925795	52.5295487330162
HPD95.upper	215.067650707794	56.5263186508332
ACT	NA	NA
ESS	1088.91416138629	1685.30239384756
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
