trace	total.br.len	tree.height
mean	194.396503854848	52.7698793593812
stderr.of.mean	0.140954721892835	0.0252238679261212
stdev	5.06191033461139	1.06980676351288
variance	25.6229362356456	1.14448651125791
median	194.313501508158	52.7179817720031
mode	numeric	numeric
geometric.mean	194.330789847206	52.7590764098303
HPD95.lower	184.88584651601	50.7188424641205
HPD95.upper	204.213317825758	54.7994645696966
ACT	NA	NA
ESS	1290.36026041633	1799.81825646139
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
