trace	total.br.len	tree.height
mean	342.864459637892	71.4816089200268
stderr.of.mean	0.332647989796272	0.0794232076007695
stdev	11.9497361331913	3.36964080067905
variance	142.796193652897	11.3544791256009
median	342.727589751016	71.2417731537026
mode	numeric	numeric
geometric.mean	342.657313277884	71.4032838975045
HPD95.lower	318.925512966442	65.5666524286495
HPD95.upper	365.253765030943	78.7290698943196
ACT	NA	NA
ESS	1291.18409057745	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
