trace	total.br.len	tree.height
mean	861.096735530815	109.429045407755
stderr.of.mean	1.13700857689796	0.185239595900075
stdev	29.6592757144756	6.42553053016229
variance	879.67263590728	41.2874425940477
median	859.694746104255	109.278153824515
mode	numeric	numeric
geometric.mean	860.588713729724	109.240947127768
HPD95.lower	804.390111947386	97.2593960338618
HPD95.upper	919.210698990053	122.230151949953
ACT	NA	NA
ESS	680.824134728868	1203.90349377693
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
