trace	total.br.len	tree.height
mean	139.095381537671	47.6573424881472
stderr.of.mean	0.144521736012023	0.0229263891771744
stdev	5.61645440244064	0.971033523276242
variance	31.5445600546948	0.942906103326273
median	138.681211795442	47.5190317290643
mode	numeric	numeric
geometric.mean	138.982834930542	47.6475450766216
HPD95.lower	129.08467787741	46.053633666983
HPD95.upper	150.586503037043	49.4206486395706
ACT	NA	NA
ESS	1511.12182145764	1794.89260396715
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
