trace	total.br.len	tree.height
mean	658.920492168533	134.024879967696
stderr.of.mean	1.20686991469693	0.28488402231198
stdev	39.0390626021683	10.6281448826757
variance	1524.04840885601	112.957463647146
median	657.307957050856	133.680465664389
mode	numeric	numeric
geometric.mean	657.772769991948	133.606934992721
HPD95.lower	581.893821433834	114.632865482031
HPD95.upper	732.044163200178	155.489630340309
ACT	NA	NA
ESS	1046.93370395155	1392.5797920631
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
