trace	total.br.len	tree.height
mean	1004.09577265598	136.70736343433
stderr.of.mean	0.979049300816618	0.265009104375326
stdev	31.7778516216219	10.6387789152391
variance	1009.83185368582	113.183616807335
median	1002.58794231981	135.850154099278
mode	numeric	numeric
geometric.mean	1003.59585904295	136.29911381989
HPD95.lower	943.07300993387	116.368337173422
HPD95.upper	1064.43520464561	156.576293539109
ACT	NA	NA
ESS	1054.09871600647	1612.51335738279
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
