trace	total.br.len	tree.height
mean	160.186447445529	48.2352025531692
stderr.of.mean	0.116378739302479	0.0179242686651035
stdev	4.5162701667415	0.74580999498704
variance	20.3966962189993	0.556232548622569
median	160.108980838138	48.2237491830518
mode	numeric	numeric
geometric.mean	160.122883564866	48.2294524313107
HPD95.lower	151.279376422669	46.9024398811508
HPD95.upper	168.699374629958	49.7998621505803
ACT	NA	NA
ESS	1506.79396771633	1732.26707358661
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
