trace	total.br.len	tree.height
mean	1317.77296870035	236.490654957602
stderr.of.mean	4.02070187240746	0.898469363864373
stdev	113.149460051384	31.0005084805301
variance	12802.8003099198	961.031526051416
median	1310.75120709844	233.796882890011
mode	numeric	numeric
geometric.mean	1312.9758050503	234.489333116241
HPD95.lower	1103.29155038554	181.588216719025
HPD95.upper	1543.1955484842	299.679591919652
ACT	NA	NA
ESS	792.396537431541	1191.16638850094
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
