trace	total.br.len	tree.height
mean	27958.2905790748	7937.27967531505
stderr.of.mean	248.03617015493	72.8556998011543
stdev	4732.90418120482	1673.44067994373
variance	22400381.9884661	2800403.70929053
median	27322.5818816777	7755.26760199472
mode	numeric	numeric
geometric.mean	27581.457881653	7771.20112952042
HPD95.lower	19892.6167054058	5012.75483150804
HPD95.upper	37451.7996753458	11284.6462425569
ACT	NA	NA
ESS	364.306342444332	527.879647267869
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
