trace	total.br.len	tree.height
mean	364.717521864549	50.7317666348904
stderr.of.mean	0.380258177524094	0.0331537393664898
stdev	12.1030915569835	1.30770420993536
variance	146.484825236725	1.71009030068265
median	364.957576125426	50.6318886340455
mode	numeric	numeric
geometric.mean	364.51683253327	50.7150163226232
HPD95.lower	340.956888433425	48.1956347018585
HPD95.upper	388.497357113552	53.2817357989562
ACT	NA	NA
ESS	1013.62392819717	1556.66566899133
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
