trace	total.br.len	tree.height
mean	1842.72043334119	234.825226903184
stderr.of.mean	6.58102342885438	2.94246476929231
stdev	257.391604835219	118.191908442724
variance	66250.4382396494	13969.3272213333
median	1760.26727140578	192.274479474469
mode	numeric	numeric
geometric.mean	1827.7805479491	216.434921969329
HPD95.lower	1568.63449446627	128.263750046149
HPD95.upper	2389.25335523445	478.686521923899
ACT	NA	NA
ESS	1530.53485176037	1614.3373278732
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
