trace	total.br.len	tree.height
mean	1520.80597469595	234.72387898347
stderr.of.mean	2.54713381857164	0.958351099550731
stdev	88.1354101724734	40.6593874003961
variance	7767.85052627013	1653.18578377549
median	1509.47278965257	227.524447961033
mode	numeric	numeric
geometric.mean	1518.37899466242	231.670643332082
HPD95.lower	1378.11006009351	171.351088702837
HPD95.upper	1697.22613605648	314.004171332035
ACT	NA	NA
ESS	1197.94996082894	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
