trace	total.br.len	tree.height
mean	350.376190780358	79.5904473420468
stderr.of.mean	0.393188855472798	0.0971385119184199
stdev	13.4146073952355	3.93842627684302
variance	179.951691568308	15.5112015381275
median	349.831388795429	79.3837792869442
mode	numeric	numeric
geometric.mean	350.120371251643	79.4937669239931
HPD95.lower	324.054872825519	71.9749562614269
HPD95.upper	376.308427609531	87.3680523671574
ACT	NA	NA
ESS	1164.64851096665	1644.76513013014
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
