trace	total.br.len	tree.height
mean	180.551879214533	48.5614602647319
stderr.of.mean	0.257602793731485	0.0363610460682829
stdev	9.51378763699679	1.49290844055618
variance	90.512155201873	2.22877561188389
median	180.008608473916	48.3505442359536
mode	numeric	numeric
geometric.mean	180.304302917656	48.5389401862547
HPD95.lower	163.449152072854	46.0764053371502
HPD95.upper	200.453723467634	51.4358094772098
ACT	NA	NA
ESS	1364.73116895635	1686.68875995978
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
