trace	al1_0	al1_1	al1_2	al1_3	al1_4	al1_5	al1_6	al1_7	al1_8	al1_9	al1_10	al1_11	al1_12	al1_13	al1_14	al1_15	al1_16	al1_17	al1_18	al1_19	al1_20	al1_21	al1_22	al1_23	al1_24	al1_25	al1_26	al1_27	al1_28	al1_29	al1_30	al1_31	al1_32	al1_33	al1_34	al1_35	al1_36	al1_37	al1_38	al1_39	al1_40	al1_41	al1_42	al1_43	al1_44	al1_45	al1_46	al1_47	al1_48	al1_49	al1_50	al1_51	al1_52	al1_53	al1_54	al1_55	al1_56	al1_57	al1_58	al1_59	al1_60	al1_61	al1_62	al1_63	al1_64	al1_65	al1_66	al1_67	al1_68	al1_69	al1_70	al1_71	al1_72	al1_73	al1_74	al1_75	al1_76	al1_77	al1_78	al1_79	al1_80	al1_81	al1_82	al1_83	al1_84	al1_85	al1_86	al1_87	al1_88	al1_89	al1_90	al1_91	al1_92	al1_93	al1_94	al1_95	al1_96	al1_97	al1_98	al1_99
mean	0.387535356506538	0.0511619394204872	0.139475649389213	0.194891153622383	0.228942411153047	0.0697639146403799	0.0704527880079198	0.0909277792781007	0.235938741135608	0.31555845720521	0.507608632988144	0.198047101967328	0.449216055766498	0.19841151879921	0.0598675944678088	0.21449274168224	0.156912523680368	0.19573695707892	0.105654546330315	0.323120928693116	0.113920259029328	0.163520573937391	0.318954961641214	0.462073578006178	0.216582603597046	0.230885957515917	0.0772682099955796	0.415136217221479	0.288739797585511	0.118549099343952	0.182383037840747	0.16675779857646	0.499663374297536	0.280285197596375	0.0553131261411858	0.229117304982925	0.289785855278062	0.27505578257399	0.130762019031273	0.198396230418624	0.169214798982168	0.0929796675328445	0.323551774647063	0.313426091527916	0.314423560087932	0.248091529383963	0.389634562455425	0.121928398776127	0.653057923722218	0.11224149897364	0.353201477171633	0.157240541034419	0.903884884039464	0.31370622696051	0.289309525601286	0.112226141308858	0.470615133930102	0.45228048670811	0.135956362957203	0.30245243481171	0.50241183756927	0.462811477036585	0.431239516119526	0.322512059203511	0.176482441848051	0.0689676793387299	0.0834223644919628	0.231256630889347	0.123058283645936	0.190772697561759	0.357043290763367	0.234936488636984	0.274662004358634	0.546519185639563	0.305015236349202	0.402040472134959	0.117198795579416	0.530444284244077	0.098698883440381	0.300025967887337	0.0680372233189314	0.334945082478441	0.175868176575027	0.181429367703337	0.380105095193627	0.105113511065933	0.533286130193632	0.401449149162608	0.131133894518676	0.193678872541012	0.295392659169702	0.430765688396949	0.455428842074084	0.596916506848052	0.301162706193682	0.426978801973067	0.104226420106034	0.178620848809805	0.214677095923427	0.339806190171261
HPD95.lower	0.380369238774004	0.027085144805503	0.125285926002125	0.179189971806202	0.197655405788288	0.0387686869068874	0.0413759329106989	0.0740027350070831	0.218372862752788	0.305928282117403	0.456204227908801	0.167748722457724	0.415465236730407	0.162766666888007	0.0344193024932088	0.159592680755012	0.117521284164092	0.18401868924186	0.0853904168294473	0.278243209575573	0.0959615031034024	0.142155102231993	0.285430943026178	0.409286088750994	0.181185583403702	0.179476736564994	0.0528193482087896	0.387291536144738	0.261451867132168	0.103019960357945	0.152052264346874	0.151286621911048	0.459337165281854	0.224784511017531	0.0498819405001244	0.201252936987997	0.236040462091016	0.233432166215061	0.104688768752699	0.159443532544357	0.141982507998906	0.0841197312875997	0.26397952839404	0.260837237144138	0.30607446361445	0.207121399189265	0.373078009105352	0.103129261581029	0.633362121981224	0.0786474022608626	0.305752227925504	0.128834700944742	0.89335701546205	0.296707268850539	0.255177242757857	0.100198936355526	0.454740927269952	0.385811030493553	0.102834267250318	0.25886247205542	0.472427984130799	0.414877885357671	0.370490657479656	0.299911216865429	0.169703218312144	0.059843779562394	0.0755709602607294	0.216930609275593	0.0930686425552	0.15044085887532	0.299436497989229	0.214253266523974	0.258505769607775	0.505519270575479	0.270194989773061	0.387068775376524	0.10814422766303	0.487481287524143	0.0772007653966085	0.271969234243525	0.0418438294893325	0.274986786339644	0.168850133019608	0.165719492206534	0.337316830493286	0.0786613453035351	0.476460164724242	0.372498732003621	0.106578903307754	0.146601280713795	0.28740676554423	0.373574441099565	0.436648210982584	0.539527357083328	0.283721928827113	0.401125514441859	0.0701609858334404	0.161955729085335	0.163446090956504	0.279378219046304
HPD95.upper	0.394375667734531	0.0760955719481909	0.153950972790788	0.21174598968469	0.259813485416038	0.100126632381238	0.0991232760382219	0.108505471861118	0.253801281974931	0.325804105465485	0.564145380982516	0.225923921064172	0.477649978237881	0.236651448457908	0.0828852933622072	0.26183057488376	0.193974106689512	0.205645383548878	0.129134434582317	0.360724094332437	0.132526134690145	0.185447519176567	0.355992279399825	0.508350467309603	0.248786399285063	0.290892150645979	0.109673803092327	0.445025781080488	0.319200965432078	0.134213594163044	0.210120926118164	0.183786236518187	0.538013942000995	0.343176418100221	0.0608305203133527	0.254590416002937	0.347771702126401	0.321726564944987	0.157837046610464	0.239277253525063	0.199838679882186	0.101926856781241	0.38458893168625	0.3734995963313	0.323347626086534	0.291093103727644	0.405091792680204	0.139590165966837	0.6709327366119	0.148659080111751	0.399130351896632	0.187677096545194	0.914881842042232	0.331957082662576	0.323119645764845	0.1258192974737	0.485345408826443	0.511532957801534	0.17077086548813	0.347731318730627	0.530358842083986	0.505765825741079	0.492568349589989	0.347022340561877	0.184571374821516	0.0800596120859546	0.0910936858747953	0.247680356374625	0.153996605535852	0.232280085412303	0.406197497177243	0.254226513088847	0.290360109836497	0.582576230787275	0.33924467976388	0.418909674124588	0.12743375457309	0.576492656476912	0.12195528944124	0.330175002703419	0.0973306603811043	0.394073535910687	0.182932232750729	0.197672434132665	0.425297956563912	0.136772875542188	0.588388555300961	0.431725924460533	0.158698067143413	0.242907678922252	0.302841659463316	0.485397037299783	0.472646869490805	0.656464578646496	0.319764395699266	0.452369108599639	0.137907027328577	0.193102489283005	0.262093288049864	0.40021575358591
ESS	1801	1801	1788.02839762263	1801	1801	1801	1801	1801	1670.51205239121	1561.20127811568	1777.52649737279	1609.52833323754	1801	1427.92101210746	1727.14799269515	1801	1728.46588184624	1779.22288584734	1801	1801	1530.91113640126	1801	1801	1749.68748175868	1801	1801	1754.89754217881	1260.83447945182	1801	1565.27787946823	1705.56165839312	1744.89245309508	1596.47676792872	1795.62833302278	1700.9433504902	1801	1801	1801	1631.97684554634	1801	1551.14637609	1742.96723212013	1801	1657.39515548678	1801	1801	1801	1511.22359170584	1801	1436.28003798862	1801	1661.81090700576	1664.70812834411	1801	1801	1801	1362.93096236481	1678.67908163065	1619.30755947923	1528.1526462287	1801	1502.97706002925	1801	1715.34119874309	1801	1286.69539630329	1794.09310945367	1681.45597039776	1793.69056544252	1801	1698.22906055554	1801	1801	1801	1801	1801	1801	1772.31343306443	1783.80471693596	1772.77062245372	1785.05477578761	1801	1660.08738552596	1801	1752.02816228493	1801	1801	1801	1527.00039559028	1801	1801	1801	1700.29446409934	1801	1551.53910465841	1801	1801	1735.38792975668	1801	1801
