trace	total.br.len	tree.height
mean	156.602582668743	47.0456437463399
stderr.of.mean	0.139069070711814	0.0159994863630619
stdev	5.12277385313317	0.678800613416162
variance	26.2428119503449	0.460770272774158
median	156.321405801849	46.9438838657602
mode	numeric	numeric
geometric.mean	156.519281855289	47.0407848016516
HPD95.lower	147.137426232738	46.0173181966397
HPD95.upper	166.558404637428	48.3238606243899
ACT	NA	NA
ESS	1357.65869363005	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
