trace	total.br.len	tree.height
mean	140.460294255857	47.6783277374469
stderr.of.mean	0.166388427002198	0.0311683300306643
stdev	5.74021884014109	1.28455435471147
variance	32.9501123327107	1.65007989020821
median	140.063083102521	47.3608314885796
mode	numeric	numeric
geometric.mean	140.34396145226	47.6613647265616
HPD95.lower	130.645119553773	46.0031848290684
HPD95.upper	152.745001015816	50.1869257183177
ACT	NA	NA
ESS	1190.83614785474	1699.49247372942
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
