trace	total.br.len	tree.height
mean	3469.83807224095	262.584248558952
stderr.of.mean	11.3352043128564	0.923567025987185
stdev	184.006278395503	21.0180679962776
variance	33858.3104889633	441.75918229615
median	3458.94546227703	261.437911295356
mode	numeric	numeric
geometric.mean	3465.00142577979	261.757596020239
HPD95.lower	3113.70154809315	223.485925233393
HPD95.upper	3827.26983679491	305.738049896383
ACT	NA	NA
ESS	263.662229408807	518.191266581029
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
