trace	total.br.len	tree.height
mean	259.893799510126	57.9125766420255
stderr.of.mean	0.314579339139472	0.0640775735864843
stdev	12.215164678956	2.71858078876481
variance	149.210248134015	7.39068150504111
median	259.172951834176	57.7566737068078
mode	numeric	numeric
geometric.mean	259.609172658388	57.8493892033018
HPD95.lower	236.606042120005	52.7966460716728
HPD95.upper	283.928830795955	63.3365222046477
ACT	NA	NA
ESS	1508.61910357692	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
