trace	total.br.len	tree.height
mean	289.518179603527	67.3521617683604
stderr.of.mean	0.388585928719518	0.102805925824496
stdev	13.1585393883874	4.14644490950915
variance	173.147158835743	17.1930053875944
median	288.867595678686	67.214013046311
mode	numeric	numeric
geometric.mean	289.220495257268	67.2255119763561
HPD95.lower	265.012743301091	58.8959927080253
HPD95.upper	315.590363899039	75.0971324998863
ACT	NA	NA
ESS	1147.31473478474	1627.63433984818
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
