trace	total.br.len	tree.height
mean	93.3881943134749	47.4224150109684
stderr.of.mean	0.132771269670185	0.0207161266408123
stdev	4.63000726257539	0.861118732715446
variance	21.4369672515009	0.741525471833456
median	93.1752332065005	47.29858205007
mode	numeric	numeric
geometric.mean	93.2739597342187	47.4146773019816
HPD95.lower	84.3464591392081	46.0406378719382
HPD95.upper	101.870465411476	49.0068355274478
ACT	NA	NA
ESS	1216.73631282722	1728.82208212575
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
