trace	total.br.len	tree.height
mean	324.189098269524	64.5295585806392
stderr.of.mean	0.470764237332183	0.0875464024196645
stdev	16.552600666196	3.54261890147464
variance	273.988588814551	12.5501486810854
median	323.663315590678	64.270691577688
mode	numeric	numeric
geometric.mean	323.768303177517	64.4332817041015
HPD95.lower	292.385146471104	58.2493501674311
HPD95.upper	356.98590759334	71.4573512195692
ACT	NA	NA
ESS	1236.99199952451	1638.37610137322
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
