trace	total.br.len	tree.height
mean	1135.3883497794	144.647018287051
stderr.of.mean	1.30929029746947	0.239806073043393
stdev	38.7977870741309	8.08987157546184
variance	1505.2682818496	65.4460221074654
median	1135.21810335782	144.152122727399
mode	numeric	numeric
geometric.mean	1134.72658773329	144.423420370473
HPD95.lower	1064.15157199291	129.755933360541
HPD95.upper	1214.20821030478	160.448578549251
ACT	NA	NA
ESS	878.584127837932	1138.6866836213
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
