trace	total.br.len	tree.height
mean	4792.61243901527	986.93380788308
stderr.of.mean	13.2896006738417	4.3882986835674
stdev	427.081479534321	168.200724755019
variance	182398.590161225	28291.4838081137
median	4743.21089793163	964.683416007798
mode	numeric	numeric
geometric.mean	4774.31026371145	973.679803132908
HPD95.lower	4073.23680491106	685.143307659401
HPD95.upper	5698.66934743609	1298.59080172294
ACT	NA	NA
ESS	1033.32980453121	1469.95726223007
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
