trace	total.br.len	tree.height
mean	211.1029705543	48.6884877769653
stderr.of.mean	0.384841656966292	0.0529972768442441
stdev	12.553462990853	2.1355153040541
variance	157.589433062716	4.56042561384927
median	210.304672494397	48.1998180264931
mode	numeric	numeric
geometric.mean	210.736353894751	48.643649057617
HPD95.lower	185.920295989902	46.0021857073355
HPD95.upper	234.523903381685	52.8687716831896
ACT	NA	NA
ESS	1064.64368683976	1624.57441105003
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
