trace	total.br.len	tree.height
mean	2839.50186936435	466.203746980635
stderr.of.mean	10.0400440761839	1.65357282844414
stdev	203.375148975206	47.5199408996743
variance	41361.4512206873	2258.14478310854
median	2822.12761817265	462.125562523179
mode	numeric	numeric
geometric.mean	2832.30516710517	463.816911028338
HPD95.lower	2458.83946493343	384.278637294463
HPD95.upper	3258.91121635647	565.834580999736
ACT	NA	NA
ESS	410.549824802863	826.316587281732
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
