simulation	mean	HPD95.lower	HPD95.upper	stdev	ESS
al2_0	0.755919221594446	0.715455164308302	0.798997616479104	0.0217936556306273	1619.5662394716
al2_1	1.95999988066574	1.85509450702763	2.05536940390865	0.0517123137000557	1780.54222210059
al2_10	1.0075766351869	0.853429322075671	1.15607690793604	0.0793256407793769	1801
al2_100	0.130609425294748	0.117197437708403	0.144036910835341	0.00686835944440625	1759.5395247693
al2_101	1.04782193821518	0.949926340758412	1.13600423808195	0.0480622546320029	1721.94456254121
al2_102	0.905781660212015	0.878095272090598	0.931972543816312	0.0137092907837523	1801
al2_103	1.03688089154854	0.972160120005093	1.10532654061838	0.0342007278062945	1801
al2_11	2.0486418093786	1.93990762844114	2.14620231429836	0.0545543749653172	1666.00599079323
al2_12	0.369116186916486	0.325126520157855	0.405882040480823	0.0205643446775917	1801
al2_13	1.55236390257687	1.51859239312571	1.58666970660149	0.0175034489331503	1787.96079685324
al2_14	0.316811486463345	0.286044793809064	0.348019416730833	0.0162678741808784	1801
al2_15	0.149669912911579	0.102256813283322	0.207987145127362	0.0270252354026701	1801
al2_16	0.798856093737882	0.692868736536848	0.889497573393596	0.0510688598354157	1789.02087293395
al2_17	0.814020553563861	0.775471870344619	0.852724820329276	0.0199255776697985	1639.77838805698
al2_18	0.585264030709488	0.479850998047982	0.675278006335327	0.0505552142901951	1801
al2_19	0.611333958592958	0.560132928887845	0.657902571632109	0.0247152696256174	1801
al2_2	0.658226937354527	0.587652880623838	0.74637121223537	0.0405584582981107	1741.1321550485
al2_20	1.10854690524724	1.02806989769295	1.18288856809712	0.0387559580300766	1570.14292919745
al2_21	0.229554415943261	0.172416380347219	0.288211223257443	0.0302692120527877	1801
al2_22	1.95343302007461	1.92501788848952	1.98101409070848	0.0144579932230979	1757.81117439125
al2_23	0.20990795760487	0.18053728070506	0.23959100957986	0.0154032337326768	1801
al2_24	1.1019176320781	0.93522361725332	1.29965034473031	0.0949924538232371	1801
al2_25	1.23609374915338	1.19605742117817	1.28377052080605	0.0222779313280733	1531.67785481574
al2_26	0.78838279185183	0.659933703539135	0.902602749769729	0.0617764564234169	1801
al2_27	0.371518549680465	0.267458711302161	0.46994845750232	0.0518663698708171	1714.77164836053
al2_28	0.449022055327812	0.384662005628844	0.520158999070836	0.0344582563605069	1497.11712469041
