simulation	true.val	mean	HPD95.lower	HPD95.upper	stdev	ESS	is.in
al2_0	0.4703669583752451	0.473701572027872	0.446429215076232	0.503148773484832	0.0147892978277503	1575.7866869536	TRUE
al2_1	0.12262773338408593	0.127976669575347	0.0993094856307968	0.155260356002403	0.0146840011699901	1801	TRUE
al2_10	0.1471412987803456	0.139402557000913	0.111910200809138	0.169666342421745	0.0149943219145203	1682.63803682367	TRUE
al2_100	0.32096986253324183	0.31878223886469	0.306903199461667	0.330369209497344	0.00611603731394483	1801	TRUE
al2_101	0.31908078740787904	0.32487051322172	0.283978403454415	0.370661038310985	0.0221135360303302	1801	TRUE
al2_102	0.10553954549181414	0.107677031407128	0.0994279800403315	0.115507475288719	0.00411274549448767	1766.60068817256	TRUE
al2_103	0.5985465425962878	0.603511137013901	0.567190590850988	0.638112203016473	0.0183826736124775	1793.43627457368	TRUE
al2_11	0.24602505606104036	0.238593205817138	0.188862159997931	0.294092831291481	0.0271941190915231	1742.40417583351	TRUE
al2_12	0.42404758275319737	0.443686541305499	0.414616557095549	0.475108020539257	0.0158521930687646	1801	TRUE
al2_13	0.4328185882246864	0.437889908469065	0.422119015148868	0.452360419809734	0.00791325354592166	1801	TRUE
al2_14	0.2549849771845849	0.258507850214418	0.240324876746868	0.27537698304799	0.00882167071484085	1664.00721232186	TRUE
al2_15	0.33492236648657203	0.339941498713968	0.279449184684824	0.394821986924046	0.0294771407259349	1615.67165820875	TRUE
al2_16	0.52866564044095965	0.565089201975093	0.529014577075379	0.607459057359974	0.0199330190658471	1524.48568535558	FALSE
al2_17	0.1665669358091691	0.159405531335593	0.138584718597529	0.178554376727393	0.0104823312225267	1801	TRUE
al2_18	0.14457434785910064	0.128950020839715	0.102310605586277	0.156850684535766	0.0147972563233768	1742.12637305243	TRUE
al2_19	0.3320106358938205	0.327093471955555	0.302751246909151	0.351639342966537	0.0127933551834038	1706.04462660747	TRUE
al2_2	0.42673515504528775	0.406584602478765	0.367148082232721	0.448123644263961	0.0208289385705122	1463.51363771003	TRUE
al2_20	0.16108644191423918	0.164410621822608	0.139328878785586	0.190179038496587	0.0128956259574392	1801	TRUE
al2_21	0.4455474512210088	0.452152393474652	0.399313366338238	0.494313652039971	0.0244499531654742	1361.5362500624	TRUE
al2_22	0.024275046003666416	0.0253738794821673	0.0215366156226625	0.028993853748854	0.00188427733550571	1801	TRUE
al2_23	0.03743403323183508	0.0383442870208174	0.0306230302027256	0.0471462217879806	0.00421091903141762	1722.71885498242	TRUE
al2_24	0.04316137854164613	0.0523635493472441	0.0321000411825722	0.0773708721579392	0.011773433344665	1801	TRUE
al2_25	0.14076525530870163	0.159468090057414	0.140701874623768	0.177171197671866	0.00933388523873404	1421.95621238128	TRUE
al2_26	0.5275857927648893	0.547485200305094	0.500433978390467	0.600029406086871	0.0253713080468996	1801	TRUE
al2_27	0.3032350059153378	0.335718637611457	0.285344000611275	0.386082665975695	0.0256235683402101	1801	TRUE
al2_28	0.08956194523587212	0.0800077449053958	0.0596227979807385	0.0987823662799454	0.0100308147656524	1801	TRUE
al2_29	0.5349420768480475	0.558972748002948	0.504859879654557	0.617463677285434	0.0295616682574091	1801	TRUE
al2_3	0.20614173835640595	0.221556144917447	0.196630799110617	0.245588204080249	0.0129958445095661	1801	TRUE
al2_30	0.29521016810298506	0.299996641170939	0.247258551037513	0.359543460695612	0.0285542967666414	1801	TRUE
al2_31	0.31898064934002907	0.311177527349147	0.288926115889663	0.33566607700469703	0.0119111646017995	1550.35592458311	TRUE
al2_33	0.06858201126581082	0.065428764154063	0.0360449429400357	0.0931108940550515	0.014975977452993	1801	TRUE
al2_34	0.22087442785071998	0.222086174332094	0.214302490904056	0.229902100318182	0.00393214771409855	1801	TRUE
al2_35	0.16776380634732854	0.165950642771394	0.159561385385373	0.172185402691055	0.00329812424020742	1801	TRUE
al2_36	0.38856843106710376	0.406263650610742	0.348566992526843	0.466280071635831	0.0294315604321612	1801	TRUE
al2_37	0.3369894492758589	0.337965521991011	0.325686887030418	0.349904046687268	0.0063320968975098604	1626.86319971045	TRUE
al2_38	0.4384328897583041	0.454774302938326	0.406251095330873	0.504533709200146	0.0256306280162324	1620.70700898588	TRUE
al2_39	0.2409688411347543	0.25193553935442	0.235396846031646	0.268009419304736	0.00839049236091519	1801	TRUE
al2_4	0.35805475484487836	0.368188067311875	0.347686986226943	0.389650271160713	0.0107829129348956	1425.77966245518	TRUE
