simulation	mean	HPD95.lower	HPD95.upper	stdev	ESS
al2_0	0.473701572027872	0.446429215076232	0.503148773484832	0.0147892978277503	1575.7866869536
al2_1	0.127976669575347	0.0993094856307968	0.155260356002403	0.0146840011699901	1801
al2_10	0.139402557000913	0.111910200809138	0.169666342421745	0.0149943219145203	1682.63803682367
al2_100	0.31878223886469	0.306903199461667	0.330369209497344	0.00611603731394483	1801
al2_101	0.32487051322172	0.283978403454415	0.370661038310985	0.0221135360303302	1801
al2_102	0.107677031407128	0.0994279800403315	0.115507475288719	0.00411274549448767	1766.60068817256
al2_103	0.603511137013901	0.567190590850988	0.638112203016473	0.0183826736124775	1793.43627457368
al2_11	0.238593205817138	0.188862159997931	0.294092831291481	0.0271941190915231	1742.40417583351
al2_12	0.443686541305499	0.414616557095549	0.475108020539257	0.0158521930687646	1801
al2_13	0.437889908469065	0.422119015148868	0.452360419809734	0.00791325354592166	1801
al2_14	0.258507850214418	0.240324876746868	0.27537698304799	0.00882167071484085	1664.00721232186
al2_15	0.339941498713968	0.279449184684824	0.394821986924046	0.0294771407259349	1615.67165820875
al2_16	0.565089201975093	0.529014577075379	0.607459057359974	0.0199330190658471	1524.48568535558
al2_17	0.159405531335593	0.138584718597529	0.178554376727393	0.0104823312225267	1801
al2_18	0.128950020839715	0.102310605586277	0.156850684535766	0.0147972563233768	1742.12637305243
al2_19	0.327093471955555	0.302751246909151	0.351639342966537	0.0127933551834038	1706.04462660747
al2_2	0.406584602478765	0.367148082232721	0.448123644263961	0.0208289385705122	1463.51363771003
al2_20	0.164410621822608	0.139328878785586	0.190179038496587	0.0128956259574392	1801
al2_21	0.452152393474652	0.399313366338238	0.494313652039971	0.0244499531654742	1361.5362500624
al2_22	0.0253738794821673	0.0215366156226625	0.028993853748854	0.00188427733550571	1801
al2_23	0.0383442870208174	0.0306230302027256	0.0471462217879806	0.00421091903141762	1722.71885498242
al2_24	0.0523635493472441	0.0321000411825722	0.0773708721579392	0.011773433344665	1801
al2_25	0.159468090057414	0.140701874623768	0.177171197671866	0.00933388523873404	1421.95621238128
al2_26	0.547485200305094	0.500433978390467	0.600029406086871	0.0253713080468996	1801
al2_27	0.335718637611457	0.285344000611275	0.386082665975695	0.0256235683402101	1801
al2_28	0.0800077449053958	0.0596227979807385	0.0987823662799454	0.0100308147656524	1801
al2_29	0.558972748002948	0.504859879654557	0.617463677285434	0.0295616682574091	1801
al2_3	0.221556144917447	0.196630799110617	0.245588204080249	0.0129958445095661	1801
al2_30	0.299996641170939	0.247258551037513	0.359543460695612	0.0285542967666414	1801
al2_31	0.311177527349147	0.288926115889663	0.335666077004697	0.0119111646017995	1550.35592458311
al2_33	0.065428764154063	0.0360449429400357	0.0931108940550515	0.014975977452993	1801
al2_34	0.222086174332094	0.214302490904056	0.229902100318182	0.00393214771409855	1801
al2_35	0.165950642771394	0.159561385385373	0.172185402691055	0.00329812424020742	1801
al2_36	0.406263650610742	0.348566992526843	0.466280071635831	0.0294315604321612	1801
al2_37	0.337965521991011	0.325686887030418	0.349904046687268	0.00633209689750986	1626.86319971045
al2_38	0.454774302938326	0.406251095330873	0.504533709200146	0.0256306280162324	1620.70700898588
al2_39	0.25193553935442	0.235396846031646	0.268009419304736	0.00839049236091519	1801
al2_4	0.368188067311875	0.347686986226943	0.389650271160713	0.0107829129348956	1425.77966245518
al2_40	0.0655230340740815	0.050919466372113	0.0819474383203642	0.00794569023491613	1801
al2_41	0.167097665980131	0.147871952599345	0.186232829685046	0.0099833962131793	1801
al2_42	0.218911259638118	0.182228731347167	0.252560082953447	0.0183405247033986	1801
al2_43	0.149176179315215	0.112002692784035	0.189561549551553	0.0196245943543322	1696.63762489518
al2_44	0.112231664011601	0.0905673589280567	0.136555091472428	0.0119339763979884	1662.30685125486
al2_45	0.219076980520949	0.188916865178324	0.249965287772377	0.0154591173528412	1579.28967090041
al2_46	0.411935864817278	0.377723161121149	0.444633287345306	0.0173080120948359	1801
al2_47	0.11140900379852	0.0787675100042519	0.142225716086059	0.0161417755848401	1801
al2_48	0.164558448163297	0.139861208386101	0.189036456147748	0.0130627212508556	1663.06944549676
al2_49	0.24139687773931	0.208627069714779	0.272302706363281	0.0164548194733237	1801
al2_5	0.547021739163206	0.510680251298906	0.583306453868216	0.0186942101520057	1694.98375632964
al2_50	0.269378985190534	0.259254142482662	0.278436711800889	0.00493378060126214	1442.46040245729
al2_51	0.296576453314463	0.26923816793281	0.32788656787793	0.0149041834923923	1777.29897546824
al2_52	0.191902171076687	0.154904538232434	0.224408790323527	0.0186631079358465	1756.66630636337
al2_53	0.304235708915172	0.284008906218051	0.326938545625055	0.0111039402232505	1801
al2_54	0.280274756993951	0.244571188369805	0.310111781107264	0.016693169782341	1617.33098138837
al2_55	0.0401685071298023	0.0360854481386102	0.0439194003756731	0.0020161578678003	1725.85264476437
al2_56	0.315407495897532	0.255487824355986	0.369908500229028	0.029398007739432	1618.02113178107
al2_57	0.12742213030882	0.108053845608911	0.145817025873495	0.00967498664388748	1801
al2_58	0.252443683764238	0.242613160028354	0.262101459252747	0.00502559489846847	1753.69219609031
al2_59	0.229282181993214	0.203072342656925	0.260464326239707	0.0145511856646179	1623.50589198315
al2_6	0.206440365133998	0.16071070587269	0.256976674631521	0.024434245826318	1762.6869379538
al2_60	0.16008874605315	0.125597295498958	0.19479827628402	0.0178522277540019	1571.31396333917
al2_61	0.366592197064095	0.34896107016321	0.382813545844661	0.00874305950613844	1801
al2_62	0.178774432139848	0.170484888050216	0.186555500285602	0.00415984256873807	1786.37787071524
al2_63	0.417932184333612	0.356531645414764	0.474224004974191	0.0307673096736263	1801
al2_64	0.0779505282784586	0.0569023405472954	0.101212333672151	0.0117502445748336	1801
al2_65	0.148802468723269	0.11663994024354	0.180494909027603	0.0164371357368041	1612.07547763409
al2_66	0.117418630715238	0.0864414825060162	0.149092334123527	0.0163963934081553	1763.59359925484
al2_67	0.182796457803867	0.13657384831128	0.229719798272874	0.0232273063721506	1801
al2_68	0.343715626645466	0.326334398861909	0.361845669253297	0.00919225959323091	1801
al2_69	0.177227386893939	0.128994546265978	0.225671272659691	0.0249189400165939	1784.60791352054
al2_70	0.111924683055008	0.0699346768223242	0.147258736396813	0.0202432819926052	1748.11784282469
al2_71	0.0425734226395349	0.0281436237283561	0.0579712893238245	0.00770434624806809	1706.17047706747
al2_72	0.262080594901248	0.207403145810492	0.314752639842185	0.0266629776244517	1555.29885615494
al2_73	0.247324992043291	0.227360389825282	0.267233916984251	0.0101241376208429	1801
al2_74	0.0276011506859538	0.0105910127675897	0.0457699718027944	0.00948898777038122	1801
al2_75	0.28918879948273	0.25095058379586	0.322952299503895	0.0189549663606466	1710.87251620959
al2_77	0.160151479295649	0.122876111654088	0.196030927396989	0.0186054028311763	1801
al2_78	0.0348436439491834	0.0193523360921204	0.0511497480212922	0.00835807883624411	1692.61174841841
al2_79	0.285497075073166	0.271434661332331	0.300249124333877	0.00731999236427502	1668.87031807201
al2_8	0.232966493187059	0.198191106984149	0.273738990516296	0.0195498674286891	1801
al2_80	0.123569632093111	0.114108852448133	0.133581032656252	0.00493543925288488	1801
al2_81	0.633458978094762	0.615466453917331	0.649967359126235	0.00881172935354512	1657.1667725473
al2_82	0.199866064124811	0.160779441540455	0.242256097405387	0.021743787378978	1791.78452094358
al2_83	0.310881210526159	0.279394455819059	0.340138346811775	0.0155816249293523	1801
al2_84	0.142858479719258	0.100964889343976	0.182783878320642	0.0213287748688397	1592.21564218626
al2_85	0.0900128387134007	0.0595409657029886	0.120149241267099	0.0158073106550739	1801
al2_86	0.107221137794248	0.0796033262372661	0.135949969413578	0.0144725969568298	1801
al2_87	0.21135154857956	0.20102803029699	0.22119225234723	0.00525048676354609	1770.88930638133
al2_89	0.200040862897957	0.153136313187396	0.244469597563313	0.0238012210208836	1337.43359499508
al2_9	0.284644957265699	0.272352590870208	0.296655901158639	0.00630385959752568	1698.64270266874
al2_90	0.117448653989367	0.0775486704684954	0.152964004541706	0.0194593043103238	1789.84422894232
al2_91	0.141329147233788	0.125452285507033	0.157977864282	0.0083067051487789	1801
al2_92	0.319940633984784	0.267988700977474	0.373688121052337	0.0270315524023393	1801
al2_93	0.145432252959133	0.139439259802734	0.152006213383351	0.00322200318770575	1683.50753967552
al2_94	0.191903617532409	0.173741234937647	0.210987279806639	0.00964804632172724	1711.13584886579
al2_95	0.317313927990142	0.297041990256281	0.338692927574919	0.0107224925779168	1592.85133868298
al2_96	0.153198502267675	0.111966757652965	0.199916502897915	0.0225677133632029	1587.38648132891
al2_97	0.27684771140039	0.249917066376716	0.30337258226216	0.013687429729027	1801
al2_98	0.216674393962648	0.191850380792717	0.243208243086205	0.0131176877229775	1801
al2_99	0.254137557923547	0.233707860325547	0.27540659946885	0.0107439306820416	1801
