simulation	mean	HPD95.lower	HPD95.upper	stdev	ESS
al2_0	2.52408233790552	2.24019822896876	2.81519289877899	0.147901669443179	1801
al2_1	2.50057852226368	1.5462134551335	3.49966528268632	0.525673400790918	1801
al2_10	2.80877724070291	0.924090784822133	5.60082692605335	1.31228273917162	1801
al2_100	1.71921392213181	1.48779277610032	1.97098812021036	0.123602177764511	1670.93806370152
al2_101	2.542908698247	1.95772728455519	3.1930652411646	0.322270348656218	1801
al2_102	2.6552155123476	2.48717785236879	2.81546723198517	0.0853888574738304	1302.08703145305
al2_103	2.19089630279523	1.87128293894566	2.57032693499196	0.178557370011474	1409.70516591921
al2_11	2.62139032801861	1.93812308498849	3.37778934919263	0.374335323383591	1665.60109584269
al2_12	8.9108150975643	7.60704684578493	10.223823964099	0.69076310655842	1796.99156611598
al2_13	5.96077147193518	5.46612652856605	6.47024536630527	0.259819279894842	1801
al2_14	2.35665879204909	1.89939986491771	2.89792494084362	0.253477837470987	1620.52975748933
al2_15	1.78607628282394	1.46705779275104	2.13504718179408	0.175684849897693	1424.52935531301
al2_16	1.70842321147739	0.995320334668635	2.60556074038066	0.432133391281762	1801
al2_17	2.47935085464781	2.2863690453869	2.69681002166382	0.104861911398978	1632.94130532449
al2_18	1.53178739443579	1.10555546871564	2.02374566762607	0.2394797333795	1639.18044341781
al2_19	2.73494265176392	2.34633313843287	3.15920704407515	0.211119459499419	1801
al2_2	1.00601891024975	0.758739882561034	1.25600603391851	0.129915161445985	1801
al2_20	4.89587535988615	3.77076514484568	6.20630362469295	0.646341366905564	1801
al2_21	1.95317365970533	1.56012432838662	2.3755756948714	0.213359953417633	1369.73201435665
al2_22	5.81807261844315	5.37432672400754	6.29056819344456	0.235124111352621	1785.31841198773
al2_23	1.71121639831123	1.52811895951843	1.90054203663072	0.0939013257094436	1614.57856237033
al2_24	2.11467761474605	1.1525300057247	3.26299668450541	0.581123402784502	1690.94494816706
al2_25	4.03758595836517	3.50836779958143	4.52194074428225	0.257372351692058	1801
al2_26	3.63795150732925	2.35324110717941	5.04844857381935	0.722087305413454	1729.83379399628
al2_27	1.65823454913728	1.25014335004199	2.14860909317002	0.228577643725688	1754.66119461409
al2_28	2.0948908092724	1.68689550979648	2.46906838250341	0.204016851422372	1772.84084172437
al2_29	9.55957655839398	7.89651542228068	11.4737589178124	0.924779605958452	1801
al2_3	2.81257451674354	2.56796702565982	3.06059085626114	0.125566678833175	1596.6242111854
al2_30	1.36349575575561	0.786197379841696	1.98676860185118	0.312267546653834	1801
al2_31	1.95745636068036	1.79515770676516	2.14484791829848	0.0864713861446788	1719.20436660475
al2_33	1.51971372149024	0.969608545049899	2.1404055443706	0.309641794634411	1765.60222011408
al2_34	3.72391799478723	3.43625708999236	4.0171353587344	0.150776215591267	1801
