simulation	true.val	mean	HPD95.lower	HPD95.upper	stdev	ESS	is.in
al2_46	0.3277046707352322	0.335380844526832	0.29965735584023	0.371547454099794	0.0184799424711427	1801	TRUE
al2_47	0.15630737245018375	0.185215679628362	0.164316735878981	0.205236631127646	0.0104604126732757	1801	FALSE
al2_48	0.3429664410515464	0.390227679395692	0.348517234883613	0.431134192598916	0.0212781742356588	1734.1119881809	FALSE
al2_49	0.012776348391291591	0.023371521526594	0.0116931629672387	0.0362963849687917	0.00634929013061954	1801	TRUE
al2_5	0.23993063030589581	0.235189555090402	0.216770949057059	0.252885411739073	0.00967476726883537	1801	TRUE
al2_50	0.31526134666091005	0.313299501087467	0.300057944666388	0.325640545309985	0.00647768307444905	1794.45277716227	TRUE
al2_51	0.6227200942771279	0.652396227243548	0.620664589277441	0.682146167203176	0.0154479851254892	1603.51178438789	TRUE
al2_52	0.21765007391737104	0.234236893528706	0.196137725682088	0.277070702379074	0.0206631109349177	1801	TRUE
al2_53	0.2081256269675302	0.209473141946973	0.198443497162094	0.22095925008512	0.00559529786989257	1801	TRUE
al2_54	0.3975954716825539	0.377582921144188	0.326560643860718	0.419563922152141	0.0235307029924722	1801	TRUE
al2_55	0.43668585313895597	0.432335340314641	0.420155426085957	0.445656092708438	0.00661941371714804	1801	TRUE
al2_56	0.16508125052941722	0.16121277435098	0.120133904825464	0.207439840369508	0.0227939396168699	1383.59754637744	TRUE
al2_57	0.3224874211691002	0.306608652387878	0.256417253136976	0.356786951673555	0.0255939117203741	1801	TRUE
al2_58	0.08957349776741808	0.0928579821510016	0.0887194854446478	0.0969495920922509	0.00209710676884028	1699.05630851207	TRUE
al2_59	0.1588675418435221	0.175269182572157	0.153047797767402	0.197363046841401	0.0113682419922193	1801	TRUE
al2_6	0.16123929900661255	0.171370289876291	0.126197541013725	0.212110042735988	0.0221385858770058	1801	TRUE
al2_60	0.2567421358161275	0.234598554939221	0.195732879689249	0.276161031400263	0.0211880482540599	1801	TRUE
al2_61	0.36253783822150915	0.359687530090591	0.347566741285976	0.371579051298165	0.00611711513715622	1801	TRUE
al2_62	0.31522729156859786	0.318082512839982	0.309933219375834	0.327029056995552	0.00438078762530843	1683.92923155761	TRUE
al2_63	0.21154510530859613	0.217765258214147	0.177418613970383	0.260377375994019	0.022257317687341	1801	TRUE
al2_64	0.3579478768207199	0.336246440858285	0.283274299259044	0.391922803194078	0.0281695005571342	1801	TRUE
al2_65	0.15684956360955654	0.171773902495325	0.136670539374435	0.2083334712984	0.0189863041789585	1665.20139030997	TRUE
al2_66	0.41777939745158826	0.430152666480716	0.38595205523715	0.477508510543582	0.0236123858394449	1689.2713793322	TRUE
al2_67	0.5259844315018893	0.579070196977621	0.522574772472014	0.629608723392348	0.0274841506007528	1786.81181330974	TRUE
al2_68	0.17924495495596796	0.181578009113503	0.164806444322676	0.199590669322379	0.00905863082554095	1801	TRUE
al2_69	0.35029031827211	0.365704005963664	0.30491062149783	0.426679858359106	0.0315931006363897	1719.11202102165	TRUE
al2_70	0.0573861992208966	0.0463027370643192	0.0242288310124379	0.0695507056210106	0.011863883912066	1743.31569449963	TRUE
al2_71	0.12229693055335175	0.126496127617105	0.109681025359045	0.139941726246352	0.00765263555652223	1627.68969298575	TRUE
al2_72	0.40798180998575656	0.419607184390346	0.378620817411056	0.459733408322915	0.0208125078245421	1785.42269908375	TRUE
al2_73	0.3875223913589544	0.393347120193992	0.378359480218043	0.406904920970521	0.00725135888949068	1634.67263565347	TRUE
al2_74	0.3787321179095658	0.369571534048703	0.317647966210949	0.419558020508608	0.0267716665687436	1662.52449907565	TRUE
al2_75	0.18402075962114128	0.203816507064432	0.164454342469671	0.255389043476248	0.0233320455007057	1715.92200010376	TRUE
al2_77	0.23821129892662257	0.227393789978734	0.187406716797424	0.27301265423539	0.0217802724406382	1801	TRUE
al2_78	0.044373379066776075	0.0567600539286725	0.0337431855884284	0.08277558082504	0.0127676287304022	1722.73277201466	TRUE
al2_79	0.03572118509203705	0.0414963536797593	0.0305782183031682	0.0531891744318008	0.00582197296916985	1778.12890755027	TRUE
al2_8	0.04501258124647821	0.0531915632097506	0.0359781353063287	0.07059066043416	0.00884322164253274	1801	TRUE
al2_80	0.11400143777777434	0.119233541650177	0.102506753517831	0.140878806355274	0.00971183969773284	1801	TRUE
al2_81	0.0777981749905728	0.0883800139102384	0.0713349832330956	0.106461370707548	0.00895474385815379	1667.83131456643	TRUE
al2_82	0.21014347501291478	0.233235798628005	0.188454264903489	0.275258660748888	0.0228401319906574	1801	TRUE
al2_83	0.21745407669508907	0.227457930586084	0.198431773103404	0.255005950860543	0.0140326972365254	1801	TRUE
al2_84	0.10399031073906115	0.11256490183687	0.0817182692371815	0.140601924873747	0.0154770129932166	1733.06840396349	TRUE
al2_85	0.15535454697669523	0.120538828067057	0.0786517815122062	0.158527259029008	0.020602435858207	1457.47882746228	TRUE
al2_86	0.47725564760259304	0.491367403426833	0.457057709331297	0.527078789487924	0.0178915265372632	1801	TRUE
al2_87	0.417061373943592	0.422604883831479	0.413949454351041	0.430978826769663	0.00439624221355638	1769.70935724777	TRUE
al2_89	0.14023850115030756	0.155069997377658	0.115017073391087	0.200510569556607	0.0222819548264739	1721.0531659445	TRUE
al2_9	0.2454386469393781	0.251001454569771	0.240168718906278	0.260781280269583	0.00528016707602742	1801	TRUE
al2_90	0.038262025002776326	0.0327284564024275	0.0174301115167207	0.0521019785803079	0.00894125879963771	1424.27694708246	TRUE
al2_91	0.15939808185593707	0.160476678685493	0.14305410463948	0.179466256672712	0.0092734496047277	1801	TRUE
al2_92	0.13527782064859933	0.135884101565985	0.102057911277279	0.166364317807325	0.0167679771058489	1801	TRUE
al2_93	0.2912399290080848	0.293692053137575	0.281307225974	0.307539049422936	0.00683236967684029	1801	TRUE
al2_94	0.11673219199253786	0.10844280510181	0.0888092480942645	0.130493759176198	0.0105631196294173	1638.12067389093	TRUE
al2_95	0.17968632103451612	0.196045590707795	0.160661578175345	0.233959389104825	0.0189016346276168	1801	TRUE
al2_96	0.2405077699357596	0.229032415939958	0.178895020913926	0.274074180960214	0.0243171928131834	1677.94534856086	TRUE
al2_97	0.06512831566849804	0.0698680933188598	0.057631915887002	0.0824630628005325	0.00633458198212358	1801	TRUE
al2_98	0.4072807514737733	0.412985487568816	0.37460610088096	0.452912815807956	0.0202203542400036	1801	TRUE
al2_99	0.11199181948863772	0.114181173741963	0.103729171978839	0.124471851097319	0.00526116070656543	1785.25587490813	TRUE
