simulation	mean	HPD95.lower	HPD95.upper	stdev	ESS
al2_0	0.900000586101977	0.854852040556035	0.949378577277931	0.0241676010195703	1801
al2_1	0.747827578991629	0.659927837864752	0.837198939997071	0.0458959677993156	1801
al2_10	1.93478515131782	1.78670096242273	2.09921443043435	0.0813004975099029	1801
al2_100	2.56697305083211	2.54022669742586	2.59292188491403	0.0134216486508637	1801
al2_101	0.69723339827739	0.620292536770977	0.781549126418041	0.0412841098885432	1714.47744581571
al2_102	0.603761561238311	0.581191728480187	0.626984550429918	0.0117653594953744	1801
al2_103	0.836785616067118	0.772591650760182	0.903292780787655	0.0333349475794773	1801
al2_11	0.0614091773150743	0.0326741507841137	0.0905984531221508	0.015592530786251	1801
al2_12	1.35550929395808	1.28625881348953	1.41971197580318	0.03454491457061	1706.61786397845
al2_13	0.719760938244583	0.695046783657002	0.748520085603402	0.0136452212831684	1693.53162885889
al2_14	2.37795382708756	2.33678329412662	2.42376090265794	0.0224998348503651	1485.06222666387
al2_15	0.139038153657832	0.0889844763677682	0.187191118688423	0.0261485232740813	1775.53967684916
al2_16	1.99143825792457	1.88466617561989	2.09880138344182	0.055003868097966	1788.50169659395
al2_17	0.497254848972207	0.466425765179724	0.528201338543733	0.0159708623836315	1801
al2_18	1.51857487066513	1.38951265753982	1.6445177503736	0.0651549837748606	1703.65577471199
al2_19	1.4502042623164	1.38882124083672	1.51174793366199	0.0314846099718558	1801
al2_2	1.40605521045279	1.30917380130058	1.50712283716694	0.0502527925128902	1798.68598907494
al2_20	1.11832202738029	1.04187466442111	1.19152296557236	0.0392485836447064	1760.92609450497
al2_21	1.00044368420629	0.895382717848051	1.11316365594585	0.0567736909915726	1801
al2_22	0.44896100409766	0.429361460876283	0.467261936133782	0.00966949015681276	1801
al2_23	0.7623634614663	0.706624787694852	0.819502808422811	0.0300367817485115	1440.34821241494
al2_24	1.37454776193007	1.18182326309184	1.56853628795505	0.0984330519613297	1801
al2_25	0.831804728889822	0.790745167539157	0.868443036457052	0.0197918981511377	1801
al2_26	1.30841784536076	1.17973229942922	1.46129964660171	0.0709417585089467	1766.85042354653
al2_27	0.978448420449735	0.849695479038771	1.12147831261965	0.0708202445231356	1572.0438970732
al2_28	1.17198069014994	1.07717929314878	1.26299162710727	0.0477670842382376	1792.90896099025
al2_29	0.111576405031251	0.0797645380960112	0.141710123500763	0.0158912202554833	1801
al2_3	0.640360371564352	0.601815398576611	0.680085379487099	0.0201855162130038	1801
al2_30	0.747952226948249	0.558577223928511	0.924422427567478	0.0954158573638788	1740.91464140898
al2_31	0.473333384049683	0.44762965847251	0.497970395789981	0.013040440974226	1801
al2_33	0.383034107731016	0.279336201553375	0.483656871743875	0.053174612100802	1801
al2_34	1.70739969071419	1.67722069622602	1.73776940506506	0.0154108995614588	1529.46095740946
al2_35	1.72963871200266	1.70382240176911	1.75940329994347	0.0142951890751068	1801
al2_36	0.653579510450354	0.5140925743653	0.794786474072367	0.0739541188886982	1801
al2_37	1.96517125678585	1.92233270168958	2.00745376139119	0.022214123700781	1801
al2_38	0.898684978900361	0.78587318519854	1.01658344376999	0.0603081075231931	1801
al2_39	0.67860542435634	0.651949547141412	0.704734733817642	0.0136126340306783	1767.77725953995
al2_4	1.19051513985124	1.14792747547862	1.23614777179162	0.0227936956899976	1801
al2_40	1.2486864838445	1.14625015289764	1.33958774730464	0.0497870730569235	1607.83877077767
al2_41	1.14592205647529	1.08441006347266	1.20171309108903	0.0301017185349968	1801
al2_42	1.34572002644179	1.21910366055301	1.46854782958224	0.0637508026351693	1801
al2_43	1.32182191737214	1.11640076196986	1.53220905288852	0.108354147954319	1801
al2_44	0.619782494342965	0.561206009331833	0.679456084794987	0.0303284293869038	1787.66614719445
al2_45	1.78435453944229	1.68201642438358	1.88587177748897	0.052240373375985	1801
al2_46	1.30211084974527	1.22294024507081	1.38045401332753	0.0402261604160291	1801
al2_47	0.272241724046499	0.232265522608006	0.313312063593712	0.0213646272464809	1801
al2_48	0.389823390300877	0.35235153485619	0.434359367365892	0.0207611322406619	1714.3604561874
al2_49	0.658544027026466	0.593675746607924	0.719560038130908	0.0318118375544168	1728.60460798748
al2_5	0.403274253956071	0.368733089530635	0.43713043679395	0.0177724756881417	1801
al2_50	0.919247942145406	0.892817040780344	0.94801719488748	0.0142771523584541	1782.04690571702
al2_51	1.19613063056083	1.11413911905737	1.27233390861178	0.0407596240066292	1801
al2_52	1.01275169606193	0.898311955731171	1.1381374765172	0.0609706861037252	1298.18342805385
al2_53	0.507568066236151	0.482884592256095	0.535904311339133	0.013530072618388	1801
al2_54	1.87731809468215	1.76473781491391	1.97048112637231	0.052691287709592	1801
al2_55	0.786201813024073	0.760464163281	0.808841415141115	0.012605209213834	1733.9580536262
al2_56	1.21306451706471	0.959559744710803	1.48040529526333	0.135611629695553	1801
al2_57	2.00438037765592	1.92231152006113	2.08213466122287	0.0414513016578957	1683.7934321687
al2_58	0.320258757900964	0.303181422263751	0.336887632982541	0.0087255217433452	1639.10620209664
al2_59	0.746811387859715	0.692280679042573	0.799002417672877	0.0276781797264824	1801
al2_6	0.503600252045467	0.373151550938132	0.660323551361917	0.0728478086642221	1801
al2_60	1.11087184129669	0.955519520288306	1.25507693821755	0.0772707582330967	1618.0197613089
al2_61	0.212975774897947	0.201918603721691	0.22352599791676	0.00559384053498602	1656.24666343743
al2_62	0.764593569069315	0.742074282710931	0.78784484108678	0.011997141859941	1801
al2_63	0.488177365865412	0.347014179746825	0.622739144916671	0.071431735683215	1744.33477864737
al2_64	1.79239309744296	1.61524029997944	1.96745003511328	0.0922010057446892	1801
al2_65	0.923313539176426	0.811815625345159	1.04025965220424	0.0585674300976063	1801
al2_66	0.672960856603877	0.574356690507353	0.768081959091669	0.0493158860855823	1776.3126932237
al2_67	0.828140445695031	0.652953101443465	1.01685840605189	0.0924202325044311	1801
al2_68	0.952136971661462	0.914188127780092	0.986130467550171	0.0181402096322015	1749.13767318309
al2_69	0.168999292382252	0.0721767300421809	0.289812517651259	0.0596519684195803	1801
al2_70	1.06254883759632	0.756058338073497	1.39427310314309	0.164411920843718	1527.97714239313
