simulation	true.val	mean	HPD95.lower	HPD95.upper	stdev	ESS	is.in
al2_0	0.2948344447770369	0.290571815080056	0.26855970392767903	0.316386320001168	0.012200388395564	1801	TRUE
al2_1	0.22584865697269116	0.215013393610488	0.178745819660956	0.253580646094026	0.0197652039815892	1573.22345618345	TRUE
al2_10	0.021982933251148237	0.024342790996933	0.0150655549795897	0.0354070116656935	0.00532706228545912	1801	TRUE
al2_100	0.20830822718339312	0.208611286459656	0.197256330375889	0.220161629814915	0.00591696391802037	1723.76722268385	TRUE
al2_101	0.17913806389523712	0.168933441650806	0.131681459308208	0.201414320324292	0.0181368526270498	1801	TRUE
al2_102	0.11339297664908195	0.110367311264904	0.103033782281484	0.117284413673268	0.0037542284390419	1333.2417736274	TRUE
al2_103	0.17413217857711327	0.173633581517364	0.149597347978023	0.20025667602063	0.0129589249403447	1737.51541899866	TRUE
al2_11	0.2522087903840256	0.288576331668366	0.230866797788366	0.346550700390977	0.0298933809716915	1801	TRUE
al2_12	0.4377855995830113	0.425743033472029	0.39801851620325	0.456042612145308	0.0148021538831143	1801	TRUE
al2_13	0.10241396976429866	0.0997982761590743	0.0921248283989568	0.107467647681229	0.00401404450329633	1801	TRUE
al2_14	0.08457529541535277	0.0827201190119219	0.0748753939428092	0.0905643402304691	0.00407920578091075	1801	TRUE
al2_15	0.11657749832797093	0.130713462793179	0.086976257426009	0.171137872472887	0.0215356766398918	1801	TRUE
al2_16	0.06329475825093059	0.0614432319313273	0.0473357259185456	0.0778198521104161	0.00787999749066164	1801	TRUE
al2_17	0.22519456378530028	0.214977202166922	0.192028180385508	0.236857694485325	0.0116978158320799	1801	TRUE
al2_18	0.47104022390125827	0.520249462098185	0.472108881612837	0.564455865963428	0.0233504246483993	1801	FALSE
al2_19	0.09468059215525473	0.10425991209271	0.0914117138368983	0.118269905040301	0.00690683411644393	1597.82001995145	TRUE
al2_2	0.21779096988294994	0.223335181797214	0.194275086085228	0.253121536300492	0.0155449819889127	1628.64091594056	TRUE
al2_20	0.10764014186204159	0.110601521740372	0.0916787080076242	0.131948222289204	0.0104133117030795	1763.29916331187	TRUE
al2_21	0.3427459127568711	0.324560478117555	0.275654237252484	0.373882974294919	0.0246814420080989	1691.61478175999	TRUE
al2_22	0.6300128832705639	0.623370565472052	0.609198514551726	0.63858978683641	0.00745999468569154	1742.82636284142	TRUE
al2_23	0.14094743453905045	0.131563303546601	0.112138550021912	0.150606148365218	0.00990554048935535	1619.4052819851	TRUE
al2_24	0.1896211738625904	0.164110265916058	0.123816319545813	0.202020246673124	0.0199836640404952	1793.23263332066	TRUE
al2_25	0.23808218917390347	0.241503302021359	0.223574917710277	0.260463012428276	0.00935723021529735	1801	TRUE
al2_26	0.1405636351227209	0.147616041333337	0.11397081386694	0.178727460485107	0.0166455376383737	1801	TRUE
al2_27	0.06517214820726491	0.0668947707913456	0.0428719969491601	0.0924494668863752	0.0129599182247956	1641.24141730934	TRUE
al2_28	0.40611863098365775	0.40452223920421	0.364304565024117	0.442233287866015	0.0202294145538159	1801	TRUE
al2_29	0.08497103848719222	0.0803189864091339	0.0531100372373398	0.113644684785296	0.0153330010755195	1801	TRUE
al2_3	0.4297150074606902	0.397631316242288	0.369933015244787	0.42857445357005	0.0149612334442056	1801	FALSE
al2_30	0.2481598595119926	0.237757744866796	0.189826209156957	0.28948052818127	0.0257319913373281	1700.88722648585	TRUE
