simulation	true.val	mean	HPD95.lower	HPD95.upper	stdev	ESS	is.in
al2_0	0.220342901345775	0.21005371574545	0.186655041462618	0.237048057944794	0.0131615467106843	1640.73599917978	TRUE
al2_1	0.29281643865912593	0.299432019039659	0.267140660206006	0.333239731396118	0.0169994670252624	1583.26919641069	TRUE
al2_10	0.07811580779353824	0.0818409473864218	0.05763802285766	0.108141970655285	0.0133603856285057	1801	TRUE
al2_100	0.31861105626999003	0.303014545591625	0.268261582613705	0.340436299170583	0.018434906086903	1373.74463138961	TRUE
al2_101	0.5137355565170365	0.488362779432671	0.44433404900389	0.532479734653211	0.022327783447144	1801	TRUE
al2_102	0.35615016620724327	0.352937548637794	0.341145761764754	0.363421300256671	0.00577539926053841	1456.27481114804	TRUE
al2_103	0.3740427821244218	0.384723630617026	0.353560964219811	0.421802252847088	0.0175697280289086	1801	TRUE
al2_11	0.3545484729496406	0.334028287168425	0.296497074115662	0.36955921870782	0.018533958291942	1544.60321242247	TRUE
al2_12	0.1409705913543393	0.109826724288582	0.081575207790069	0.140593715745755	0.0150399590722605	1732.13339981937	FALSE
al2_13	0.5280618015547566	0.53410693480381	0.523407975471747	0.5457174752321	0.00578031099901722	1638.67780927071	TRUE
al2_14	0.3222453755349363	0.337648676422798	0.295973442177462	0.375393255805556	0.0207664421286572	1801	TRUE
al2_15	0.20425429409323545	0.195245307960316	0.149120238549735	0.244880856147675	0.0248992931976784	1801	TRUE
al2_16	0.1949982795362322	0.188798576634968	0.147670118085311	0.224117271572408	0.0197759914331826	1801	TRUE
al2_17	0.5020920692737881	0.501171211142495	0.478004772520408	0.528581139294139	0.0128490951093149	1801	TRUE
al2_18	0.5160206382659279	0.539453068522618	0.485576603382928	0.592033776385722	0.0278220781940599	1801	TRUE
al2_19	0.5892319846246065	0.603788602574634	0.570032387798165	0.638811865711513	0.0177184336261765	1611.19170670242	TRUE
al2_2	0.3859072967421956	0.333835541100314	0.289773194036955	0.376904129398284	0.022701411396634	1801	FALSE
al2_20	0.2798085233022913	0.286000647570876	0.24877837341548	0.325302340869953	0.0195098466821682	1801	TRUE
al2_21	0.4647247491403197	0.463897606289835	0.404636796608339	0.519865374781372	0.0299695796204395	1684.93154581126	TRUE
al2_22	0.31888058469953656	0.317862347382718	0.309473366161912	0.326792211883934	0.00443013069459282	1801	TRUE
al2_23	0.5798282192134555	0.550385564562735	0.499403380966297	0.597812384841288	0.0252856828197975	1801	TRUE
al2_24	0.35741606562727846	0.313045761828136	0.266661580749031	0.364992799754491	0.0253133004616692	1801	TRUE
al2_25	0.25797920282511083	0.258892744370829	0.240921830005877	0.274740387690812	0.00870696154874534	1478.31385620793	TRUE
al2_26	0.2167130706401544	0.174678273643734	0.136865449337771	0.217375390204026	0.0205001679265868	1801	TRUE
al2_27	0.051356225591858554	0.0723131198492176	0.0442534911190016	0.100462428098631	0.0146838757040771	1801	TRUE
al2_28	0.38878787513763624	0.354700286140267	0.30274931486827	0.404453427583363	0.027107756157435402	1676.68406662167	TRUE
al2_29	0.04585586016778778	0.038330273700273	0.0273124348652778	0.051055227878601	0.00629961455451658	1465.52489669737	TRUE
al2_3	0.37918672805670417	0.353281787109361	0.318811969990655	0.389404462971842	0.0184210040758077	1757.56045340172	TRUE
al2_30	0.2825987295470822	0.272949455639154	0.223823360817608	0.326615579767988	0.0263391754745078	1645.8548009098	TRUE
al2_31	0.33727932823989015	0.338865665996565	0.32108785181111	0.357651320401227	0.00942598376848876	1636.55834860525	TRUE
al2_33	0.3698498844292677	0.360601866441487	0.312778539837047	0.406094276824245	0.0239300303605913	1455.10821904995	TRUE
al2_34	0.051353104212240805	0.0508186984289854	0.0451410788542907	0.0569042062932325	0.0029907786747334	1724.30342814988	TRUE
al2_35	0.33939414817332625	0.339480660710138	0.328094071483107	0.351439754436447	0.00589582500649367	1801	TRUE
al2_36	0.282538854816135	0.258252006366727	0.206963736843203	0.304848464887718	0.0254224462026827	1801	TRUE
al2_37	0.2180981934092724	0.198642433667493	0.180684018295905	0.217655089012363	0.00954103810164684	1571.31929538017	FALSE
al2_38	0.5146910447426517	0.479008595576818	0.432890461129099	0.523971982658444	0.0233939261052248	1801	TRUE
al2_39	0.1860530495853806	0.183663297660118	0.173020221644007	0.194461742049024	0.00550453939372301	1801	TRUE
al2_4	0.03767413099963983	0.0397954720304798	0.0308343712759909	0.0480303589010673	0.00439282182559479	1491.94883335055	TRUE
al2_40	0.05605826598609671	0.0642734918787296	0.0440003415775243	0.0863305826691718	0.0111271930076793	1230.69399010852	TRUE
al2_41	0.10571079929665782	0.0901948717156152	0.0752507820139939	0.106475534620256	0.00809319650652984	1801	TRUE
al2_42	0.5345156504332297	0.494135128437505	0.44078274175538	0.549726736421816	0.0284983862865035	1700.98114883187	TRUE
al2_43	0.06916195013547344	0.0829083384184262	0.0529885111217581	0.117932437086273	0.0169671659795361	1280.41486161215	TRUE
al2_44	0.31190872594285995	0.269890043256161	0.229682780867962	0.307685450451217	0.0198019697205654	1801	FALSE
al2_45	0.1451023890197173	0.138360710704046	0.104347181843523	0.173455672222669	0.0180044386372437	1478.22205675788	TRUE
al2_46	0.08217895842608715	0.0692057238600838	0.0518277992787581	0.0886735447704513	0.00944092251709373	1801	TRUE
al2_47	0.2638113815391689	0.239895157126756	0.219474212189708	0.259933010463555	0.0107223176506013	1801	FALSE
al2_48	0.3418451845055983	0.313871098304087	0.281005858749531	0.348463467171199	0.0173229628795272	1575.09708184409	TRUE
al2_49	0.5917044422532576	0.5671048566689	0.536193445291591	0.598811269178251	0.0160573768576754	1481.87902782833	TRUE
al2_5	0.08916764276669356	0.0884250720867594	0.0770471432741382	0.100051803412633	0.00598762323876508	1801	TRUE
al2_50	0.16619839267154507	0.165166871203258	0.152856717082358	0.178307731236857	0.00671088454312017	1801	TRUE
al2_51	0.04998146426560058	0.0538323533849253	0.0417024949148791	0.0680251940736009	0.00674744753821372	1701.47770610354	TRUE
al2_52	0.06902780948714622	0.0808947099306083	0.0560043244689367	0.107534992347037	0.013523887556918	1801	TRUE
al2_53	0.10391452981624272	0.100353190996044	0.0934181503248745	0.107672121449814	0.00366965209837212	1801	TRUE
al2_54	0.30423177002862944	0.30789878008001	0.265916981984267	0.351268816802064	0.0222036914807532	1581.89684061749	TRUE
al2_55	0.19469128810724812	0.196448639445856	0.186380471893225	0.206169478026862	0.00503305267338486	1801	TRUE
al2_56	0.3512807079031676	0.322590761623707	0.270015879114569	0.381114056054167	0.0287819180957131	1801	TRUE
al2_57	0.20447085443294596	0.198675631425729	0.153982238456838	0.242247097445491	0.0231809862594711	1678.71655582374	TRUE
al2_58	0.3555188513923634	0.354765537169873	0.348478166689506	0.361046870929893	0.00329665790896478	1801	TRUE
al2_59	0.1517952587719464	0.145474637257945	0.12713569104156	0.168908411939031	0.0105749533176125	1697.00354121692	TRUE
al2_6	0.09260779517568507	0.119182543362753	0.0845237836320201	0.154198656923516	0.0176496035371335	1801	TRUE
al2_60	0.4843810571127754	0.499279753136238	0.44797536201195	0.548056418963319	0.0266062543888881	1801	TRUE
al2_61	0.27312680921006444	0.277254711320995	0.266209837599093	0.289662351646813	0.00597773738804934	1759.61663760748	TRUE
al2_62	0.08730836511386195	0.0892856705761848	0.0849652398213121	0.0937581835726314	0.00224740501222026	1753.8223911062	TRUE
al2_63	0.2596464362093705	0.261152144408497	0.216899090013105	0.307511151577124	0.0234522542048405	1801	TRUE
al2_64	0.2952675826678522	0.323356889890889	0.271609825580912	0.382243056670659	0.0285225906883296	1526.07444359958	TRUE
al2_65	0.4992313782449869	0.478812613493757	0.428523215977054	0.528020590944245	0.0255059659863492	1801	TRUE
al2_66	0.18340918027919206	0.184666773910113	0.15256558358744	0.224049412624238	0.0181915705043191	1639.29109203415	TRUE
al2_67	0.23938487966274882	0.190376509106591	0.146373006069837	0.228409303393012	0.02129437848608	1800.09126479308	FALSE
al2_68	0.30208277047994625	0.298941942313117	0.277630644246753	0.320287896629615	0.0108526378657832	1801	TRUE
al2_69	0.34061090236513053	0.307602054798649	0.252372003880006	0.363319674696302	0.0291992217160692	1801	TRUE
al2_70	0.6175579810241809	0.626874052266226	0.56853647459156	0.681473706460301	0.0292721149910259	1470.02617448933	TRUE
al2_71	0.3182543667896964	0.304739306173688	0.283898114944119	0.329585551013324	0.0116831289270707	1635.80863120717	TRUE
al2_72	0.024059659873116687	0.0252800512955579	0.0146080958198331	0.0365321932707007	0.00562366634706068	1801	TRUE
al2_73	0.15963140352128294	0.160818070878046	0.149316518967916	0.17294500372604	0.0061457097827802	1801	TRUE
al2_74	0.1028910517920917	0.102646684878313	0.0728934752120226	0.133194564057622	0.0155612766480075	1801	TRUE
al2_75	0.4930658802872788	0.465160598852815	0.40817228533768	0.523158267262014	0.0295743657973543	1625.25490177815	TRUE
al2_77	0.16170946384146712	0.147204300527834	0.116069222472775	0.183060617895922	0.0174846658029478	1801	TRUE
al2_78	0.13614673209530012	0.17573349470954	0.137855540618316	0.225079385545755	0.0219323262794955	1801	FALSE
al2_79	0.2979930660431763	0.293657087013973	0.265692041596353	0.321969401704435	0.0147223183100799	1801	TRUE
al2_8	0.4593391722790724	0.488051354880969	0.445361440689431	0.532996047153073	0.0228307720308521	1801	TRUE
al2_80	0.22853962507662934	0.238074400581383	0.21016100139399	0.266761856434693	0.014508948097762	1801	TRUE
al2_81	0.13943590391407149	0.137472190569998	0.117514099275268	0.161357920682486	0.0110874983392191	1553.93110076622	TRUE
al2_82	0.09072876632657578	0.104331337590461	0.0753555172923034	0.131461563549707	0.0145243559897997	1792.15058415459	TRUE
al2_83	0.19954364615510894	0.204896980431038	0.183557802212393	0.227192738440647	0.0114500871725599	1698.08403906548	TRUE
al2_84	0.5857816661447653	0.577019429192744	0.531762701276322	0.624269546060103	0.0239619883835448	1801	TRUE
al2_85	0.4115771614483736	0.4180681581294	0.357588013013642	0.480970173100908	0.03200265897582	1457.83237254538	TRUE
al2_86	0.21796000320478146	0.209442992494647	0.183027625014192	0.236444689258034	0.013767572351066	1672.62382027193	TRUE
al2_87	0.1573226277826502	0.157658293930496	0.150554015777419	0.164612580376829	0.00360738987842353	1642.68171920298	TRUE
al2_89	0.2708327181067011	0.242616248191926	0.187825199798113	0.294842994809156	0.0273933617794977	1752.98924874677	TRUE
al2_9	0.5309711344780189	0.524840194319273	0.513016613489198	0.536062242682456	0.00582708952168131	1801	TRUE
al2_90	0.5378667982600724	0.55473754577873	0.499395509563601	0.610469261636041	0.0284179417827433	1801	TRUE
al2_91	0.20557999982079728	0.203468717188882	0.181285453120485	0.225768527056374	0.0115250248704459	1412.03713923402	TRUE
al2_92	0.34423984445008743	0.394289130847834	0.351034895803966	0.448063664277175	0.0244996492466332	1594.88473050941	FALSE
al2_93	0.27164984955373944	0.272044363361724	0.261298473924454	0.282487900286245	0.00549781289875208	1428.4253479079	TRUE
al2_94	0.14203253125596157	0.146986804814106	0.122196005544849	0.17337917882087	0.0128876988414834	1559.54079890197	TRUE
