simulation	true.val	mean	HPD95.lower	HPD95.upper	stdev	ESS	is.in
al2_61	0.354616757138486	0.375284870489443	0.358382876486759	0.391554824759615	0.00861610841834579	1801	FALSE
al2_62	0.41807741168819995	0.415508554044327	0.405198917015245	0.427514259988827	0.00573253740263099	1801	TRUE
al2_63	0.1704513558302278	0.172937038618655	0.126596269590811	0.219141736278371	0.0231913337689325	1435.58277821139	TRUE
al2_64	0.6813460585059885	0.674820503236731	0.630090737409811	0.721268688993281	0.0232838454197916	1712.19457456852	TRUE
al2_65	0.11564693041815481	0.123375779350298	0.091714743471282	0.150776729610487	0.0152047725578483	1801	TRUE
al2_66	0.07316652269973876	0.10560679979223	0.0755241590577144	0.135082925318342	0.0156762740649862	1542.27826284497	FALSE
al2_67	0.15814414764997534	0.168429431049882	0.125563774857623	0.210627830665363	0.0222449108304423	1801	TRUE
al2_68	0.23796456435184074	0.246422601867802	0.232558252760854	0.26215722476579	0.00768011228737517	1801	TRUE
al2_69	0.209874645758625	0.231574096401359	0.178093916304871	0.28742782844332	0.0280452418801925	1571.26797452192	TRUE
al2_70	0.3356327944806384	0.295383592556345	0.241704774503253	0.352977941012062	0.029252383710725	1801	TRUE
al2_71	0.13385228098788896	0.123339360572842	0.096679098112831	0.150262687837076	0.0140769649922267	1801	TRUE
al2_72	0.23710264310303483	0.214701930529958	0.165823251527101	0.258203948842456	0.023908610521848	1801	TRUE
al2_73	0.20932784815564293	0.203859510794622	0.186662004378994	0.220270143463101	0.00881100763703214	1801	TRUE
al2_74	0.2305290724214861	0.238430583838676	0.19311493374931	0.293865195020173	0.0262449044657298	1601.76113655013	TRUE
al2_75	0.1295362355519615	0.121742389209378	0.101453279264742	0.147381421845585	0.0118767052254021	1744.50176370927	TRUE
al2_77	0.30219752370588576	0.291883002476465	0.244529100549489	0.341188231576696	0.0247795653799922	1801	TRUE
al2_78	0.5263557496087563	0.539122808991028	0.485919285586806	0.596684866429564	0.0282920121099118	1709.08870186181	TRUE
al2_79	0.4608060056383437	0.461658635330357	0.445079154591677	0.478752540247237	0.00869446438570094	1801	TRUE
al2_8	0.16782637928406596	0.164352240367684	0.130334103630876	0.195466387401271	0.0166329698251362	1801	TRUE
al2_80	0.18341188542228146	0.175343564500316	0.164470598547267	0.187844155185138	0.00597930720638518	1396.83615603165	TRUE
al2_81	0.07635553763204836	0.0778897147021374	0.071140081619894	0.0843644022809364	0.00344367066459038	1801	TRUE
al2_82	0.09779241742203204	0.0978368527812036	0.0689076104417353	0.129517534837605	0.0155676891557789	1436.24298094981	TRUE
al2_83	0.18857544851892089	0.18463278921638	0.159251599119638	0.20924399400379	0.0130525499094877	1801	TRUE
al2_84	0.11816416982233012	0.157469718560941	0.116164142567971	0.201662619526993	0.0220112793195022	1801	TRUE
al2_85	0.3902475682545737	0.360602105772527	0.309678545659104	0.415445791617904	0.027519088638036	1801	TRUE
al2_86	0.13415314908374823	0.136313440308769	0.103353086916138	0.168221575632062	0.0167698259680945	1801	TRUE
al2_87	0.26126625041241364	0.254110984593466	0.243595775559832	0.264526698268516	0.00536401007755957	1801	TRUE
al2_89	0.3278410427200525	0.337744994644523	0.280444144217611	0.393821576553998	0.0289246984997689	1575.08973363809	TRUE
al2_9	0.00573188304231742	0.00714896798280392	0.0054118113411295	0.00872039128480358	8.64040739765673e-4	1801	TRUE
al2_90	0.19728545074254922	0.174202427796436	0.129604804435975	0.219137755395853	0.0234949306109346	1653.4013709807	TRUE
al2_91	0.226885324965917	0.23607068146012	0.210649302086798	0.257567030912833	0.0120147102050286	1801	TRUE
al2_92	0.26286128948763815	0.225749099912737	0.183500231563451	0.273682541828532	0.0229404329566394	1801	TRUE
al2_93	0.17308143277516794	0.177669415983604	0.169895084210895	0.184008157301081	0.0036126975586373	1801	TRUE
al2_94	0.27642650032080013	0.274325103635566	0.252001374010187	0.295388906718807	0.0114993355556499	1801	TRUE
al2_95	0.47488139703707916	0.484024683357011	0.457141083236331	0.508648005727342	0.0133141959079536	1801	TRUE
al2_96	0.3314086778413889	0.350077499768488	0.294024483640136	0.411190166252962	0.030914524327938	1801	TRUE
al2_97	0.1722246293490314	0.179686439313349	0.15966419534361	0.202374612366935	0.0109361394462364	1568.86792796953	TRUE
al2_98	0.5721364358535591	0.562660078778812	0.527706732577211	0.593209295358645	0.0163826425304387	1801	TRUE
al2_99	0.04955662503586165	0.0537926099004397	0.0463867286191531	0.0630242791723374	0.00425921100488955	1801	TRUE
