simulation	mean	HPD95.lower	HPD95.upper	stdev	ESS
al2_46	0.00608109538856709	0.00559742497780537	0.00660559942746144	0.000250381659513255	1195.88901735314
al2_47	0.00492123571739526	0.00450273673129852	0.00533443385539038	0.000216044177976159	948.226262775828
al2_48	0.025181515599332	0.0237219775727186	0.0266648821822722	0.000753053746128344	1733.62314110518
al2_49	0.0235081092733301	0.0219326941687808	0.025052270637299	0.00080089106305978	1293.51750952098
al2_5	0.0194052950771424	0.0185762055877839	0.0203447140394552	0.000470559920927723	1634.31581607428
al2_50	0.0334137319603271	0.0318883264941872	0.0348188872065522	0.000751032426988676	639.156791146781
al2_51	0.00619631741667521	0.00570847045739355	0.00665672607795553	0.000243920249456253	1218.33281699143
al2_52	0.0025763639805368	0.00231543753338496	0.00288698536351884	0.000147837254446043	1361.36276344434
al2_53	0.0429954130760782	0.0414955036995708	0.0444787755975965	0.000773921731938982	1201.05211983011
al2_54	0.0042809480962307	0.00390340777120516	0.00467381306990989	0.000204037378365256	1338.90431220704
al2_55	0.0128649182148809	0.0120375035051876	0.0136717573450636	0.00042668730191625	236.192305528348
al2_56	0.00165023392407538	0.0013116973948657	0.0020006113896645	0.000179656982407714	1523.19090910825
al2_57	0.00445080493399802	0.0040822220878385	0.0048140495347243	0.000191289789105249	1264.20219831155
al2_58	0.0115380147200987	0.00933799142218763	0.0135599633281775	0.00107681867215169	221.339090112605
al2_59	0.0105777916911231	0.00995304402616419	0.0112071864476221	0.000318696763217391	1218.11696821909
al2_6	0.000842481669631611	0.000703358615164358	0.000986830077186473	7.38312230039619e-05	1487.21464157362
al2_60	0.00595349534301381	0.00524464594015813	0.00670839939893661	0.00037899342675404	1521.00040603802
al2_61	0.0590609739576096	0.0566343063961801	0.0615292767505776	0.00123820289366793	1281.28011277142
al2_62	0.114019821276315	0.110067344838768	0.118031817611344	0.00208804635686575	708.419917210373
al2_63	0.000695758148747615	0.000568524546945143	0.00080735686195967	6.03518380120484e-05	1278.48659580846
al2_64	0.00164240232298548	0.00141003530373263	0.00189353809861812	0.000125943175280064	1462.34639454043
al2_65	0.000824931623045118	0.000715567117695576	0.000946925991236246	6.28631514069443e-05	824.159905124502
al2_66	0.00298595126134343	0.00265014407021619	0.00329391450982982	0.000162310783468479	1399.73330628353
al2_67	0.00442110570516404	0.00376857070414244	0.00514628311898228	0.000342787990550536	1633.49676721079
al2_68	0.00977687139498327	0.00924408515709563	0.0102906167082362	0.000275864998882887	676.823017910152
al2_69	0.00122895453304309	0.000972264136664589	0.00146280003816326	0.000126687388984224	1600.41077884858
al2_70	0.000717924167059076	0.000535335628914395	0.000918810595385196	9.91143666685751e-05	1639.00787599465
al2_71	0.00370478552365156	0.00342511467584645	0.00400451212638344	0.000149784138905309	1120.24611224205
al2_72	0.00382101034919932	0.00341767458603303	0.00427935434010596	0.000219926447676789	1549.73734563694
al2_73	0.033480148223537	0.0323185061020148	0.0348003959766071	0.000651731838672905	959.265897008987
al2_74	0.00487005616129275	0.00428436279107047	0.00542987322210454	0.000292485059501946	1424.60386479211
al2_75	0.0140250761652527	0.0127126720132925	0.0155094433408602	0.000730522042349687	1577.27861305029
al2_77	0.00127197873004182	0.00107126040199374	0.00145689194784853	9.93675705214138e-05	1343.86813343435
al2_78	0.00403720688533291	0.00345563872064946	0.00458078500508283	0.000290426948859036	1681.01892590242
al2_79	0.0303046569627681	0.0291663961433709	0.0315783195544562	0.000632310685737618	1292.16616090409
al2_8	0.0199603444005613	0.0184666236628593	0.0215175148763575	0.000776318355083613	1511.2664324565
al2_80	0.00533768391246527	0.00500246649879465	0.00567536550298763	0.000175384046902392	693.015745949912
al2_81	0.0148957064494285	0.0142011829150223	0.0156025364481069	0.000366922243369141	1060.54496185372
al2_82	0.00329701016863348	0.00293643694219023	0.00363143979270828	0.000178028252964509	1740.80387435434
al2_83	0.00250496628116616	0.00228225890577845	0.00273622040645104	0.000115213768793185	725.37311620759
al2_84	0.00143594110501312	0.00124921959066648	0.00161377755700957	9.33065586368867e-05	1573.6435473742
al2_85	0.00301454452404077	0.00248486768532922	0.0035679402687669	0.00028089082906963	1714.68347895984
al2_86	0.0214678980086218	0.0201276499836442	0.0228085293016952	0.00068840617183278	1429.22992514734
al2_87	0.0253894950587178	0.0241893991300291	0.0266711017275961	0.000627828991430841	1079.61511315492
al2_89	0.00577528837571833	0.00494017072401136	0.00661372749116587	0.0004323379788909	1272.4057868848
al2_9	0.0147472042376665	0.0138284291458134	0.0156598555288247	0.000470583910897652	500.772565376573
al2_90	0.00284418055510742	0.00240022589845358	0.00328666937931719	0.000228735881080714	1434.03580228972
al2_91	0.0101311344359295	0.009593841684589	0.0107015208605739	0.000287472280310355	1152.22831134874
al2_92	0.00187172246808228	0.00162329866263664	0.00212325398075404	0.000131589016049786	1399.76809144543
al2_93	0.0491337866033843	0.0473073495704493	0.0508912469380118	0.00091186141170685	821.154343805067
al2_94	0.00335334606742206	0.0030908729893612	0.00363716329026093	0.000140455481310551	797.299817121101
al2_95	0.00550358624389649	0.00515190801218401	0.00583668211300151	0.000176716332923702	1173.77427586474
al2_96	0.0023967626660336	0.00197010038404119	0.00283137631053289	0.000218107695215573	1361.44706499049
al2_97	0.0135320363745513	0.0128604334249613	0.0142282638807078	0.000351275198552987	1349.08216214621
al2_98	0.00350983920606082	0.00320270752889217	0.00384042744703267	0.000163393023444449	904.761894200452
al2_99	0.0168406402366197	0.0161266994602579	0.0175589246687943	0.000380706078494299	1209.33222932858
