simulation	mean	HPD95.lower	HPD95.upper	stdev	ESS
al2_0	0.182176668016593	0.164192881340964	0.201748738196481	0.00961792290417777	1801
al2_1	0.276786932883613	0.234083802645253	0.320392354791005	0.0218243365649873	1722.86228739845
al2_10	0.0634510992574336	0.0465878849841572	0.0819246336609151	0.00930455567472994	1789.49575357151
al2_100	0.160579636025671	0.150639280396536	0.169561708946725	0.00490703516769253	1799.57574110351
al2_101	0.140918146650784	0.107953835421032	0.172329318724461	0.0166039499415354	1687.69621374018
al2_102	0.640450532111402	0.628278194671772	0.654769661487358	0.0069096011037539	1640.05126621951
al2_103	0.132720707643223	0.109982276424016	0.155562589954041	0.0118770527577906	1344.54948579845
al2_11	0.225501395925555	0.17525895128383	0.278585123790285	0.0266905948901786	1801
al2_12	0.0954808290098438	0.0839454787553741	0.108176205817755	0.00623400679629101	1801
al2_13	0.329924575983829	0.314148888381616	0.344682460866388	0.00767732743878599	1801
al2_14	0.557207771044856	0.536983652455035	0.576310856090714	0.0101415176354799	1647.07589215709
al2_15	0.259852336621165	0.206382198561557	0.31141224973532	0.0273166754177176	1801
al2_16	0.252268162424227	0.216034283575522	0.287835428694681	0.0181713281606167	1539.3649593458
al2_17	0.316991745482555	0.289804057614539	0.345402076436139	0.0147237633301924	1801
al2_18	0.205240165907597	0.171903371618495	0.238950453312844	0.0174407508537657	1801
al2_19	0.401102058771966	0.374117226517149	0.428222883669868	0.0141522432712968	1627.10417241943
al2_2	0.312158812419464	0.272008650140032	0.344736782249558	0.0182202857584802	1442.98440502942
al2_20	0.294633418845125	0.2638251395152	0.329735379470142	0.0168602548205337	1429.36691244145
al2_21	0.0399714602577049	0.0260277298744206	0.0574543450400868	0.00804293051686518	1801
al2_22	0.114841996965977	0.106678723144268	0.123014735789854	0.00422675234912458	1151.88793269138
al2_23	0.250876404745214	0.223289614576857	0.279198973204235	0.014536067885117	1755.33846474713
al2_24	0.478164739770521	0.426268856598597	0.536848733013433	0.0284212476857617	1801
al2_25	0.42671484563506	0.404146884822737	0.451343755343076	0.0122233999609619	1801
al2_26	0.212218890326044	0.173341149921928	0.250180366827778	0.0195877943960819	1801
al2_27	0.230897482142464	0.18656535517527	0.278683625190117	0.0238960642822362	1801
al2_28	0.152952309260804	0.125727038150639	0.179421161796583	0.013862686347912	1801
al2_29	0.208981673540747	0.165918325925269	0.257988559592331	0.0238638706070075	1801
al2_3	0.211307468142223	0.189555746274977	0.233215572844701	0.0114133056127476	1801
al2_30	0.149717304012141	0.10738838346607	0.191011340522879	0.0217091354233648	1594.83335936309
al2_31	0.230747274213543	0.210089984737688	0.254682848038138	0.011359148369102	1801
al2_33	0.217509658734687	0.167462405804192	0.266318739757482	0.0254849427491217	1428.82468196355
al2_34	0.397224008952744	0.388894805715136	0.407075453183843	0.00483712943792297	1801
al2_35	0.425565240263569	0.416939579411856	0.434961420137698	0.00467165292570364	1801
al2_36	0.378480369686624	0.318636729322261	0.433250549939659	0.029787375271522	1801
al2_37	0.0188595463295455	0.0145272893738821	0.0233716963453256	0.00230795080549055	1471.07067021524
al2_38	0.255948614959512	0.211640435031735	0.300451652785828	0.0227607278505276	1801
al2_39	0.161581292897755	0.150351860897173	0.173211582975015	0.00569296189779139	1801
al2_4	0.104094556532041	0.09130433217758	0.117103113685141	0.00656664036439739	1314.81478727117
al2_40	0.128375605819129	0.106369110890787	0.15018690035783	0.0114504207254208	1613.63602670774
al2_41	0.14756311479006	0.129252682648355	0.165454137523326	0.00947560468842785	1610.70938127405
al2_42	0.0339760924553117	0.0204799670750548	0.0478925391770003	0.00715430859506157	1801
al2_43	0.0887373779881781	0.0613062258141749	0.116226577679621	0.0143501785278356	1801
al2_44	0.196642338856216	0.168985413966689	0.227404179040925	0.0150475565481183	1801
al2_45	0.214230989673592	0.182828638968586	0.24287179581457	0.0155117423449162	1775.7346240922
al2_46	0.259842686998978	0.229857005132566	0.288081428472167	0.0150289370114375	1618.29030178578
al2_47	0.422057208387378	0.37186087939153	0.472045429871465	0.0260847221469344	1801
al2_48	0.157542799889768	0.129542911926825	0.188799958957281	0.0154103596482458	1801
al2_49	0.344097670290221	0.303142113225046	0.385318934497747	0.0216388969004032	1317.09768390233
al2_5	0.0843972030492359	0.0659313191101168	0.103057001578716	0.00974818019080538	1448.93143478374
al2_50	0.017689278233307	0.0147360242219875	0.0207600102728304	0.00151421107361707	1801
al2_51	0.150664852801804	0.122831598437202	0.176729141125199	0.0141062878789084	1801
al2_52	0.110296520822625	0.0832604637411521	0.139388675194851	0.0146124159808816	1799.55465937472
al2_53	0.339802996348548	0.312520266834223	0.368896059442282	0.0146869458087622	1385.63945384202
al2_54	0.349775791944779	0.312745104785102	0.383576427421775	0.0182635501335208	1611.71605357653
al2_55	0.43475392586417	0.422060520153076	0.445556721648766	0.00603748610766626	1479.93685642582
al2_56	0.113327927716474	0.0805513125737798	0.154204034747516	0.0193194603284506	1801
al2_57	0.221058042879218	0.197333828773244	0.244993112266663	0.0121274575270424	1792.20426611847
al2_58	0.160602625773677	0.154187072434813	0.166884315786795	0.00324705208574955	1721.4939365169
al2_59	0.574571128721184	0.540246227949327	0.60644112334933	0.0171404894160787	1801
al2_6	0.237378974349331	0.188215725978735	0.287420919636366	0.025527844857473	1801
al2_60	0.129514670389628	0.096238155958931	0.160014222795582	0.0167065907573933	1772.74456685665
al2_61	0.191748346730026	0.175326275892548	0.207195231027916	0.00831181668865495	1801
al2_62	0.216660285355805	0.207974052149385	0.225610848367552	0.00451426532570203	1585.80830842998
al2_63	0.127869973509354	0.0875099983855354	0.165805426736973	0.0203996258542534	1652.68017942803
al2_64	0.192842006299283	0.155445887336453	0.232452491538455	0.0199155960448688	1609.28971509029
al2_65	0.0797812834663914	0.0606354378191026	0.102544947162085	0.0109904758127081	1801
al2_66	0.119105653071351	0.090235291959614	0.148483087852464	0.0149180089393223	1740.53078792848
al2_67	0.143071024298022	0.104860742766961	0.182519709370696	0.0202322133836421	1801
al2_68	0.0516532713190045	0.044740469461567	0.0580690334230427	0.00345488301457188	1801
al2_69	0.0477035843083332	0.0212408450817273	0.0748292569650587	0.0139894054953462	1132.82933568646
al2_70	0.240820974162377	0.1849900420332	0.289501142557486	0.0269694528862483	1801
al2_71	0.611985730443742	0.574815808677348	0.651366172125549	0.019223400996169	1726.13423819561
al2_72	0.118915926223189	0.0832054525271787	0.155223565276882	0.0185558878747806	1418.53706076551
al2_73	0.194558840540295	0.178507031667743	0.209974540679092	0.00817466689298454	1801
al2_74	0.276685099311708	0.228949185416702	0.330345876114939	0.0262009932472058	1801
al2_75	0.238251298753932	0.206800046171561	0.270771241828969	0.0164929479492927	1649.405827324
al2_77	0.533576150010172	0.478977378047887	0.591935306322212	0.0288914343831317	1568.2500650151
al2_78	0.249263727994553	0.203773796393315	0.290480109361154	0.0227124569439046	1770.4775138928
al2_79	0.155851880097964	0.14295818859476	0.171667636114323	0.00731360734187512	1452.37835834517
al2_8	0.457401798369003	0.406239835713111	0.500307946869633	0.0237981533624116	1801
al2_80	0.0975002935488616	0.0898262645300931	0.10588589213487	0.0041323074213489	1801
al2_81	0.146499537699014	0.135179760176083	0.157363951608898	0.00570145466629491	1692.34251437373
al2_82	0.356480331432801	0.309293897447205	0.406374614961743	0.0251156802196584	1801
al2_83	0.106707186720079	0.0870880216586457	0.124257191209976	0.00951949414483916	1801
