simulation	true.val	mean	HPD95.lower	HPD95.upper	stdev	ESS	is.in
al2_47	0.0046383480628266706	0.00492123571739526	0.00450273673129852	0.00533443385539038	2.16044177976159e-4	948.226262775828	TRUE
al2_48	0.026028702285292964	0.025181515599332	0.0237219775727186	0.0266648821822722	7.53053746128344e-4	1733.62314110518	TRUE
al2_49	0.023992190506378522	0.0235081092733301	0.0219326941687808	0.025052270637299	8.0089106305978e-4	1293.51750952098	TRUE
al2_5	0.019643008989435305	0.0194052950771424	0.0185762055877839	0.0203447140394552	4.70559920927723e-4	1634.31581607428	TRUE
al2_50	0.033378005110393634	0.0334137319603271	0.0318883264941872	0.0348188872065522	7.51032426988676e-4	639.156791146781	TRUE
al2_51	0.0062093625792189735	0.00619631741667521	0.00570847045739355	0.00665672607795553	2.43920249456253e-4	1218.33281699143	TRUE
al2_52	0.0026611480659481557	0.0025763639805368	0.00231543753338496	0.00288698536351884	1.47837254446043e-4	1361.36276344434	TRUE
al2_53	0.043912310836398766	0.0429954130760782	0.0414955036995708	0.0444787755975965	7.73921731938982e-4	1201.05211983011	TRUE
al2_54	0.004096644146951479	0.0042809480962307	0.00390340777120516	0.00467381306990989	2.04037378365256e-4	1338.90431220704	TRUE
al2_55	0.012984229846493054	0.0128649182148809	0.0120375035051876	0.0136717573450636	4.2668730191625e-4	236.192305528348	TRUE
al2_56	0.0014663181113392394	0.00165023392407538	0.0013116973948657	0.0020006113896645	1.79656982407714e-4	1523.19090910825	TRUE
al2_57	0.0046512257991297296	0.00445080493399802	0.0040822220878385	0.0048140495347243	1.91289789105249e-4	1264.20219831155	TRUE
al2_58	0.012142058948857108	0.0115380147200987	0.00933799142218763	0.0135599633281775	0.00107681867215169	221.339090112605	TRUE
al2_59	0.010876526015159226	0.0105777916911231	0.00995304402616419	0.0112071864476221	3.18696763217391e-4	1218.11696821909	TRUE
al2_6	7.611503185083175e-4	8.42481669631611e-4	7.03358615164358e-4	9.86830077186473e-4	7.38312230039619e-5	1487.21464157362	TRUE
al2_60	0.006091788015103306	0.00595349534301381	0.00524464594015813	0.00670839939893661	3.7899342675404e-4	1521.00040603802	TRUE
al2_61	0.05944581417563931	0.0590609739576096	0.0566343063961801	0.0615292767505776	0.00123820289366793	1281.28011277142	TRUE
