simulation	mean	HPD95.lower	HPD95.upper	stdev	ESS
al2_0	426.456070874648	409.533439809708	444.988147363349	9.05919294707654	1227.54880654626
al2_1	940.498288685236	854.248747206963	1032.90269609603	47.4337472448658	697.517322628031
al2_10	520.807890810145	465.880685966739	575.42031958686	28.3485570574414	1173.11231330027
al2_100	1103.08770475785	1048.83275239607	1156.55186365546	28.558624474923	1044.54579160146
al2_101	195.812514812582	185.283223858505	205.365523544341	4.97633065958026	1273.82993845
al2_102	2316.60805374215	1746.01877554949	3153.89043334402	414.136667546714	1789.02705144268
al2_103	413.800518533867	393.271213506579	433.316617302418	10.3546576397412	1066.21535662235
al2_11	85.6235778939368	81.3098517322535	89.7498388598549	2.16300003722278	1168.9655028346
al2_12	340.047945116015	326.635214641777	355.176133984527	7.27276311431811	1073.88578352269
al2_13	9598.60303090474	6793.07587871515	13618.4189698663	2044.45824813421	1570.88751091411
al2_14	224.693432424497	216.400408096559	233.037872768695	4.3593103209281	977.10399745826
al2_15	519.923602754618	468.814208390251	564.732806304501	24.696509716372	1419.36171783518
al2_16	288.524913157535	271.78362349537	306.802206521219	9.00284471757975	1402.72160690677
al2_17	568.475415822695	548.082233747341	590.517954786007	11.0158763153897	995.457070270703
al2_18	197.18557953932	185.209071760034	210.250136438916	6.5688979757261	1247.59549052319
al2_19	1503.21644254497	1394.61495321511	1619.34553583567	58.7791891179063	788.685220681211
al2_2	138.976583317522	132.836864377925	144.759938516715	3.05063246647607	1365.52130952594
al2_20	979.217883659124	909.769031226788	1064.47460101383	39.0906977532141	906.357922272587
al2_21	251.193133246608	235.275360689234	265.431089053428	7.72654441294079	1214.80827144491
al2_22	2150.51410609411	1691.49433595927	2813.70142620045	329.187682088528	1761.63058072875
al2_23	1658.71192629161	1535.41798791296	1774.35278472168	61.531684089147	785.924307053554
al2_24	75.2400971889844	70.3600564598105	80.7921663092857	2.64323479350384	1194.50488864835
al2_25	1302.64287488421	1225.32061598563	1390.72679628617	42.0314617245573	778.330375779781
al2_26	413.865891166822	377.085525989002	450.223159354741	18.77062289442	1327.19206977127
al2_27	868.500035484018	762.136518355709	984.321426898126	57.0095023334482	995.750289856006
al2_28	216.196574504562	203.628761558212	229.079487694681	6.52415674567519	1252.59732939822
al2_29	589.923055452152	549.422177212074	628.000505899857	20.1796785358654	1085.00128789346
al2_3	799.545673687954	755.404617897017	843.639604140425	22.4595137881325	943.127275611544
al2_30	234.3514568896	205.311729937098	268.484342839102	16.6741965651974	986.874730465143
al2_31	343.01813711907	332.182053827079	353.327575905803	5.42328998704181	672.973912870455
al2_33	1292.83737270063	1082.75803578933	1520.3398038114	113.840477266301	622.066503354779
al2_34	3300.18258927239	2438.41199619688	4608.36488039106	639.147083192733	1266.72996178723
al2_35	1930.53852299657	1464.52065918354	2553.76014013614	326.49969525575	1324.39146126765
al2_36	301.991704838563	269.082729375652	340.939923773957	18.8832098488851	776.689094361681
al2_37	25469.065999431	19457.7772878427	32476.2520881691	3861.20126587145	327.164853698571
al2_38	1023.18449053855	881.426654604275	1144.00064718398	67.5610281050584	838.754215075464
al2_39	329.261709609568	320.555893012188	338.514926668132	4.74292452403847	947.274695194716
al2_4	461.707118180759	437.12796765135	486.459689938645	12.9478490969688	1108.35614778107
al2_40	208.446263061632	199.412698827842	219.934589925436	5.31523685704482	1288.76576258921
al2_41	259.004261307932	249.556920098548	270.243043216727	5.33630505161784	1167.44428815213
al2_42	168.278706842623	155.962624986265	181.697207012777	6.62889164767964	1366.79737296088
al2_43	249.663463558117	218.516611042852	287.004918506049	17.2880741233192	1275.1817791198
al2_44	323.498490686476	306.240432328654	341.899779215539	9.08689314615153	1044.3363554786
al2_45	126.813961985229	119.973879177904	133.075151441601	3.43300840021407	1148.80270323939
al2_46	446.650913818931	418.270748882827	478.695888518268	15.4169931563981	1033.76930951937
al2_47	545.947558615784	506.748945681144	585.416301707	20.1157276889886	998.920114958865
al2_48	207.765575775551	199.983657708542	216.112862581734	4.24053983191622	1396.55846903975
al2_49	128.174096135448	123.356654265882	134.329791922841	2.76385726664343	1025.10768351344
al2_5	354.030970257107	340.08358977717	368.063567996366	7.20803250225069	1728.22061806958
al2_50	1584.49819903447	1374.91468136563	1910.68483729372	175.934225095976	1535.31753880301
al2_51	470.43848029026	437.522928351071	498.681755730047	15.4633272285358	1024.71088789355
al2_52	346.688659313214	321.070523573825	373.062560688546	13.2945726317667	1525.68376727696
al2_53	388.594780632069	378.55399811035	398.900664962926	5.29026799362539	1055.78020677874
al2_54	315.244646364003	297.589714505123	337.36070495047	10.2708862094102	1275.21801055969
al2_55	7414.03266143403	5013.9100809406	10414.2863472277	1561.00827897464	1585.18942722472
al2_56	115.550001761079	104.215901565029	128.751272940103	6.28340897684762	1102.18626565441
al2_57	511.86090296546	477.636733773521	549.320505055066	18.8295976092631	1254.34885487656
al2_58	55787.9572320757	34144.0850970619	82434.9089483928	13636.0202526852	693.362626035275
al2_59	453.200966035278	436.077915794064	472.810454120457	9.44740171363861	1028.24709512637
al2_6	463.298648738103	409.858986503252	522.294508732895	29.474972063754	1119.13045449492
al2_60	98.7540005895738	92.2785558368629	104.932010742166	3.24270925099506	1356.22423167621
al2_61	1429.13731088738	1316.40686328828	1548.86168610508	79.157638928151	1801
al2_62	624.423162339911	586.261117754327	665.493257715096	27.476684352156	1746.47486800809
al2_63	580.677973465055	513.850583303915	651.603903760979	35.2664624907078	1084.0815339281
al2_64	269.615155004544	247.48424941966	292.683401123131	11.5662317494288	1301.57341654834
al2_65	1333.39598751429	1160.93448124409	1514.62716201562	92.6362705263236	735.474510594339
al2_66	373.146594197707	345.230359506628	401.852348063883	14.5499434882674	1073.34459163784
al2_67	81.3614066538387	76.0324586252652	87.0497078246956	2.87016730081441	1326.33788418579
al2_68	2039.97784337111	1861.06162778441	2251.25788533671	99.1729785369812	1160.03367922808
al2_69	176.635608378001	157.840723849262	195.192504163346	9.61564289127537	1110.03162117668
al2_70	166.533991405298	144.56693816491	190.082072016299	11.9712635902839	1217.92573918349
al2_71	1035.81435047521	958.41200462492	1114.06680724533	40.774470141001	1118.94758056621
