simulation	mean	HPD95.lower	HPD95.upper	stdev	ESS
al2_0	3.96814973157973	3.36602513511564	4.55140957341555	0.299169592018664	1614.84425708182
al2_1	1.71836334503155	1.42505140495848	2.0554020538196	0.162507531542081	1661.4379535043
al2_10	6.45756354206421	4.25609402881895	8.95003735959005	1.22160669512868	1585.47754175095
al2_100	1.99644472334597	1.58191316707814	2.39994042691784	0.209912031637213	1801
al2_101	2.18269360689289	1.6811724624237	2.65114233329783	0.25057671873229	1745.04979167692
al2_102	4.36232746580178	4.0427788583819	4.69490703150229	0.172497887708194	1566.55638517672
al2_103	4.87400413804261	4.09306374056677	5.78938707641636	0.439645446219027	1705.20387263178
al2_11	3.95033480829994	3.18903419045619	4.69275635974183	0.392756822344663	1801
al2_12	3.17600631067929	2.30499913985452	4.15059487909184	0.480865243032608	1735.53060379607
al2_13	2.20711012350558	2.04743974927402	2.38738568023698	0.0863325442237793	1531.52793816816
al2_14	6.14308984434679	4.86954749842567	7.63159104119978	0.713841036367321	1679.96978804096
al2_15	2.80082209871065	1.21625010383879	4.42945167704005	0.886966832919203	1801
al2_16	2.77430573296538	1.98408222860344	3.58310617126508	0.411727307278555	1576.11932855326
al2_17	3.05150220413272	2.67042187693981	3.42432081059896	0.194896761031667	1670.99018235316
al2_18	1.70664515991068	1.13850400822573	2.34276746763171	0.317149872306477	1734.24880681922
al2_19	2.35253902797663	1.87054904635803	2.82642844914993	0.251613000162622	1801
al2_2	4.6305988945883	3.28618982815637	5.89895764971014	0.676420943891399	1801
al2_20	5.09905453472994	4.2062785812615	6.26888358269857	0.532941494781651	1645.11430624237
al2_21	3.08157693297112	1.80210758841161	4.50597378471624	0.734534344457668	1801
al2_22	2.67034722590569	2.52124746777336	2.82319724889865	0.0776355302939563	1537.60166012119
al2_23	5.2090064109329	3.80881869230539	6.7070126455135	0.769973328795905	1801
al2_24	1.91343177117011	1.1478945766775	2.68370656719843	0.400213140947746	1561.63715008316
al2_25	2.05648414955666	1.87581068948003	2.28329605908433	0.104322168369504	1709.66657986492
al2_26	3.07926739758969	2.10861249489742	4.22808020206985	0.556901971679154	1287.19937886709
al2_27	2.46892969453326	1.16801858108331	3.77250927415445	0.698332733056451	1801
al2_28	3.15061781511669	2.19631038445671	4.22523140769039	0.535343720264551	1708.55394769103
al2_29	2.80217559322194	2.24397681550861	3.43304016796402	0.304190195891454	1701.0820408855
al2_3	2.29467950357259	1.89276419228606	2.69422992791242	0.207239006662562	1788.22452766134
al2_30	5.35854237427297	3.16587730540167	8.05017078411098	1.32445102741232	1791.91050562298
al2_31	2.93828906522408	2.69113197734317	3.15269937284887	0.119604455946472	1795.56974093297
al2_33	3.36538110154226	2.25463175709937	4.67870505435731	0.640128296690742	1801
al2_34	1.66220030029707	1.48938344167517	1.81259081793804	0.0821738783172139	1686.11969706909
al2_35	3.82932684257495	3.59208110315203	4.07413033390199	0.127475333386261	1801
al2_36	2.29687685042308	1.46609584014946	3.27219353258199	0.475599064400726	1661.4021251968
al2_37	2.51698175420216	2.21262951937185	2.78491948897803	0.147845491369568	1705.81424214647
al2_38	2.15910412152502	1.5841146126868	2.70489656286728	0.289334176237671	1724.14936038275
al2_39	3.24352930057575	3.01343424612632	3.47380756898019	0.116254658706281	1801
al2_4	3.00198777041798	2.55645201019054	3.3828548792189	0.211299029776457	1658.59387481998
al2_40	2.48678108550161	1.79117016946035	3.19562239720548	0.37328098685835	1801
al2_41	1.36195692137725	1.17801001193279	1.56942269295603	0.103894953562226	1801
al2_42	3.13790118313788	1.85228249840784	4.51754600901609	0.71311157507654	1784.47438916542
al2_43	5.02822306597387	2.39143626292904	8.16684010092079	1.56986763004761	1550.88951582904
al2_44	1.62769788228192	1.25860894718867	1.99262327804336	0.192613817833906	1717.35866162617
al2_45	3.48071029797332	2.41588837556936	4.59088305254499	0.570003160988761	1801
al2_46	4.21993565779179	3.3406080151284	5.11893476443586	0.455248698819346	1801
al2_47	1.52776766857986	1.32766259456655	1.7186868045209	0.0998693602051857	1801
al2_48	4.01486227831595	3.2466329971692	4.74070402034994	0.385925463997024	1640.03883466247
