simulation	true.val	mean	HPD95.lower	HPD95.upper	stdev	ESS	is.in
al2_0	0.17919458387538645	0.182176668016593	0.164192881340964	0.201748738196481	0.00961792290417777	1801	TRUE
al2_1	0.2598194117777514	0.276786932883613	0.234083802645253	0.320392354791005	0.0218243365649873	1722.86228739845	TRUE
al2_10	0.06443125377960349	0.0634510992574336	0.0465878849841572	0.0819246336609151	0.00930455567472994	1789.49575357151	TRUE
al2_100	0.1636108493674022	0.160579636025671	0.150639280396536	0.169561708946725	0.00490703516769253	1799.57574110351	TRUE
al2_101	0.1533455288382955	0.140918146650784	0.107953835421032	0.172329318724461	0.0166039499415354	1687.69621374018	TRUE
al2_102	0.6392773854165731	0.640450532111402	0.628278194671772	0.654769661487358	0.0069096011037539	1640.05126621951	TRUE
al2_103	0.12512583864411247	0.132720707643223	0.109982276424016	0.155562589954041	0.0118770527577906	1344.54948579845	TRUE
al2_11	0.22787615034041508	0.225501395925555	0.17525895128383	0.278585123790285	0.0266905948901786	1801	TRUE
al2_12	0.09779904689576831	0.0954808290098438	0.0839454787553741	0.108176205817755	0.00623400679629101	1801	TRUE
al2_13	0.3298992658131988	0.329924575983829	0.314148888381616	0.344682460866388	0.00767732743878599	1801	TRUE
al2_14	0.5645523763039536	0.557207771044856	0.536983652455035	0.576310856090714	0.0101415176354799	1647.07589215709	TRUE
al2_15	0.3269219814131329	0.259852336621165	0.206382198561557	0.31141224973532	0.0273166754177176	1801	FALSE
al2_16	0.26494547877818664	0.252268162424227	0.216034283575522	0.287835428694681	0.0181713281606167	1539.3649593458	TRUE
al2_17	0.29153030245557615	0.316991745482555	0.289804057614539	0.345402076436139	0.0147237633301924	1801	TRUE
al2_18	0.21426984297399318	0.205240165907597	0.171903371618495	0.238950453312844	0.0174407508537657	1801	TRUE
al2_19	0.40197647324303803	0.401102058771966	0.374117226517149	0.428222883669868	0.0141522432712968	1627.10417241943	TRUE
al2_2	0.2997149593842042	0.312158812419464	0.272008650140032	0.344736782249558	0.0182202857584802	1442.98440502942	TRUE
al2_20	0.3108464214451186	0.294633418845125	0.2638251395152	0.329735379470142	0.0168602548205337	1429.36691244145	TRUE
al2_21	0.04672116747796761	0.0399714602577049	0.0260277298744206	0.0574543450400868	0.00804293051686518	1801	TRUE
al2_22	0.11123743010960202	0.114841996965977	0.106678723144268	0.123014735789854	0.00422675234912458	1151.88793269138	TRUE
al2_23	0.2602034462086506	0.250876404745214	0.223289614576857	0.279198973204235	0.014536067885117	1755.33846474713	TRUE
al2_24	0.44891000553320315	0.478164739770521	0.426268856598597	0.536848733013433	0.0284212476857617	1801	TRUE
al2_25	0.44724780522189594	0.42671484563506	0.404146884822737	0.451343755343076	0.0122233999609619	1801	TRUE
al2_26	0.2291116592483872	0.212218890326044	0.173341149921928	0.250180366827778	0.0195877943960819	1801	TRUE
